Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Miles Bridges (36762000),Miles Bridges,36762000,PF/F/UTIL,6300,CHA@MIL 11/23/2024 08:00PM ET,CHA,31.27
PG/SG,Anfernee Simons (36762005),Anfernee Simons,36762005,PG/SG/G/UTIL,6200,POR@HOU 11/23/2024 08:00PM ET,POR,25.46
C,Brook Lopez (36762003),Brook Lopez,36762003,C/UTIL,6200,CHA@MIL 11/23/2024 08:00PM ET,MIL,29.09
SF/PF,Santi Aldama (36762011),Santi Aldama,36762011,SF/PF/F/UTIL,6100,MEM@CHI 11/23/2024 08:00PM ET,MEM,29.83
PF/C,Draymond Green (36762017),Draymond Green,36762017,PF/C/F/UTIL,6100,GSW@SAS 11/23/2024 08:30PM ET,GSW,29.1
C,Mark Williams (36762015),Mark Williams,36762015,C/UTIL,6100,CHA@MIL 11/23/2024 08:00PM ET,CHA,0
PF,Jerami Grant (36762021),Jerami Grant,36762021,PF/F/UTIL,6000,POR@HOU 11/23/2024 08:00PM ET,POR,28.25
PG,Russell Westbrook (36762024),Russell Westbrook,36762024,PG/G/UTIL,6000,DEN@LAL 11/23/2024 10:30PM ET,DEN,28.91
PG/SG,Shaedon Sharpe (36762032),Shaedon Sharpe,36762032,PG/SG/G/UTIL,5900,POR@HOU 11/23/2024 08:00PM ET,POR,26.47
SG/SF,Christian Braun (36762027),Christian Braun,36762027,SG/SF/F/G/UTIL,5900,DEN@LAL 11/23/2024 10:30PM ET,DEN,29.68
SF/PF,Tari Eason (36762040),Tari Eason,36762040,SF/PF/F/UTIL,5800,POR@HOU 11/23/2024 08:00PM ET,HOU,28.76
PF/C,Bobby Portis (36762036),Bobby Portis,36762036,PF/C/F/UTIL,5800,CHA@MIL 11/23/2024 08:00PM ET,MIL,26.4
C,Nick Richards (36762044),Nick Richards,36762044,C/UTIL,5700,CHA@MIL 11/23/2024 08:00PM ET,CHA,32
PF,Peyton Watson (36762046),Peyton Watson,36762046,PF/F/UTIL,5700,DEN@LAL 11/23/2024 10:30PM ET,DEN,20.23
SG,Devin Vassell (36762049),Devin Vassell,36762049,SG/G/UTIL,5500,GSW@SAS 11/23/2024 08:30PM ET,SAS,25.44
PF/C,Dario Saric (36762052),Dario Saric,36762052,PF/C/F/UTIL,5500,DEN@LAL 11/23/2024 10:30PM ET,DEN,11.39
SF/PF,Keldon Johnson (36762056),Keldon Johnson,36762056,SF/PF/F/UTIL,5400,GSW@SAS 11/23/2024 08:30PM ET,SAS,24.89
SF/PF,Andrew Wiggins (36762060),Andrew Wiggins,36762060,SF/PF/F/UTIL,5400,GSW@SAS 11/23/2024 08:30PM ET,GSW,30.19
SG/SF,Dalton Knecht (36762064),Dalton Knecht,36762064,SG/SF/F/G/UTIL,5400,DEN@LAL 11/23/2024 10:30PM ET,LAL,18.52
SG,Stephon Castle (36762074),Stephon Castle,36762074,SG/G/UTIL,5300,GSW@SAS 11/23/2024 08:30PM ET,SAS,21.25
SG/SF,Toumani Camara (36762069),Toumani Camara,36762069,SG/SF/F/G/UTIL,5300,POR@HOU 11/23/2024 08:00PM ET,POR,23.03
PG/SG,Dalano Banton (36762077),Dalano Banton,36762077,PG/SG/G/UTIL,5200,POR@HOU 11/23/2024 08:00PM ET,POR,19
SG/SF,Malik Beasley (36762081),Malik Beasley,36762081,SG/SF/F/G/UTIL,5200,DET@ORL 11/23/2024 07:00PM ET,DET,24.5
PF/C,Robert Williams (36762092),Robert Williams,36762092,PF/C/F/UTIL,5100,POR@HOU 11/23/2024 08:00PM ET,POR,25.71
C,Wendell Carter Jr. (36762086),Wendell Carter Jr.,36762086,C/UTIL,5100,DET@ORL 11/23/2024 07:00PM ET,ORL,26.12
SF/PF,Rui Hachimura (36762088),Rui Hachimura,36762088,SF/PF/F/UTIL,5100,DEN@LAL 11/23/2024 10:30PM ET,LAL,25.68
PG/SG,Ayo Dosunmu (36762108),Ayo Dosunmu,36762108,PG/SG/G/UTIL,5000,MEM@CHI 11/23/2024 08:00PM ET,CHI,24.44
SG/SF,Amen Thompson (36762096),Amen Thompson,36762096,SG/SF/F/G/UTIL,5000,POR@HOU 11/23/2024 08:00PM ET,HOU,25.90
PG,Scoot Henderson (36762105),Scoot Henderson,36762105,PG/G/UTIL,5000,POR@HOU 11/23/2024 08:00PM ET,POR,23.77
C,Goga Bitadze (36762112),Goga Bitadze,36762112,C/UTIL,5000,DET@ORL 11/23/2024 07:00PM ET,ORL,22.65
PF/C,Grant Williams (36762101),Grant Williams,36762101,PF/C/F/UTIL,5000,CHA@MIL 11/23/2024 08:00PM ET,CHA,24.08
C,Jaxson Hayes (36762114),Jaxson Hayes,36762114,C/UTIL,5000,DEN@LAL 11/23/2024 10:30PM ET,LAL,15.5
C,Zach Edey (36762127),Zach Edey,36762127,C/UTIL,4800,MEM@CHI 11/23/2024 08:00PM ET,MEM,24.30
PF,Patrick Williams (36762129),Patrick Williams,36762129,PF/F/UTIL,4800,MEM@CHI 11/23/2024 08:00PM ET,CHI,22.82
PG/SG,Marcus Smart (36762132),Marcus Smart,36762132,PG/SG/G/UTIL,4800,MEM@CHI 11/23/2024 08:00PM ET,MEM,19.36
SG/SF,Julian Champagnie (36762116),Julian Champagnie,36762116,SG/SF/F/G/UTIL,4800,GSW@SAS 11/23/2024 08:30PM ET,SAS,23.62
SG,Buddy Hield (36762121),Buddy Hield,36762121,SG/G/UTIL,4800,GSW@SAS 11/23/2024 08:30PM ET,GSW,26.73
SF,Deni Avdija (36762124),Deni Avdija,36762124,SF/F/UTIL,4800,POR@HOU 11/23/2024 08:00PM ET,POR,24.5
PF,Jake LaRavia (36762140),Jake LaRavia,36762140,PF/F/UTIL,4700,MEM@CHI 11/23/2024 08:00PM ET,MEM,24.33
PF,Torrey Craig (36762146),Torrey Craig,36762146,PF/F/UTIL,4700,MEM@CHI 11/23/2024 08:00PM ET,CHI,10.75
PF,Jonathan Kuminga (36762143),Jonathan Kuminga,36762143,PF/F/UTIL,4700,GSW@SAS 11/23/2024 08:30PM ET,GSW,24.1
C,Donovan Clingan (36762149),Donovan Clingan,36762149,C/UTIL,4700,POR@HOU 11/23/2024 08:00PM ET,POR,18.92
SF/PF,Ausar Thompson (36762136),Ausar Thompson,36762136,SF/PF/F/UTIL,4700,DET@ORL 11/23/2024 07:00PM ET,DET,0
SG,Jaylen Wells (36762155),Jaylen Wells,36762155,SG/G/UTIL,4600,MEM@CHI 11/23/2024 08:00PM ET,MEM,19.48
PG/SG,Anthony Black (36762151),Anthony Black,36762151,PG/SG/G/UTIL,4600,DET@ORL 11/23/2024 07:00PM ET,ORL,21.79
PF/C,Jabari Smith Jr. (36762158),Jabari Smith Jr.,36762158,PF/C/F/UTIL,4500,POR@HOU 11/23/2024 08:00PM ET,HOU,22.96
SF/PF,Taurean Prince (36762162),Taurean Prince,36762162,SF/PF/F/UTIL,4500,CHA@MIL 11/23/2024 08:00PM ET,MIL,20.61
C,Isaiah Stewart (36762170),Isaiah Stewart,36762170,C/UTIL,4400,DET@ORL 11/23/2024 07:00PM ET,DET,21.84
PG/SG,AJ Green (36762166),AJ Green,36762166,PG/SG/G/UTIL,4400,CHA@MIL 11/23/2024 08:00PM ET,MIL,13.8
C,Moussa Diabate (36762172),Moussa Diabate,36762172,C/UTIL,4400,CHA@MIL 11/23/2024 08:00PM ET,CHA,16.83
SF/PF,Harrison Barnes (36762174),Harrison Barnes,36762174,SF/PF/F/UTIL,4300,GSW@SAS 11/23/2024 08:30PM ET,SAS,20.19
PG/SG,Tre Mann (36762181),Tre Mann,36762181,PG/SG/G/UTIL,4300,CHA@MIL 11/23/2024 08:00PM ET,CHA,23.88
SG/SF,Gary Trent Jr. (36762185),Gary Trent Jr.,36762185,SG/SF/F/G/UTIL,4300,CHA@MIL 11/23/2024 08:00PM ET,MIL,14.62
PG,D'Angelo Russell (36762178),D'Angelo Russell,36762178,PG/G/UTIL,4300,DEN@LAL 11/23/2024 10:30PM ET,LAL,24.2
C,Charles Bassey (36762190),Charles Bassey,36762190,C/UTIL,4200,GSW@SAS 11/23/2024 08:30PM ET,SAS,11.78
C,Moritz Wagner (36762192),Moritz Wagner,36762192,C/UTIL,4200,DET@ORL 11/23/2024 07:00PM ET,ORL,20.91
SG,Kentavious Caldwell-Pope (36762196),Kentavious Caldwell-Pope,36762196,SG/G/UTIL,4200,DET@ORL 11/23/2024 07:00PM ET,ORL,16.52
SG/SF,Andre Jackson Jr. (36762199),Andre Jackson Jr.,36762199,SG/SF/F/G/UTIL,4200,CHA@MIL 11/23/2024 08:00PM ET,MIL,10.32
C,Jarred Vanderbilt (36762194),Jarred Vanderbilt,36762194,C/UTIL,4200,DEN@LAL 11/23/2024 10:30PM ET,LAL,0
PF/C,Jonathan Isaac (36762204),Jonathan Isaac,36762204,PF/C/F/UTIL,4100,DET@ORL 11/23/2024 07:00PM ET,ORL,16.52
SF/PF,Vince Williams Jr. (36762210),Vince Williams Jr.,36762210,SF/PF/F/UTIL,4000,MEM@CHI 11/23/2024 08:00PM ET,MEM,14.75
SG/SF,Tim Hardaway Jr. (36762214),Tim Hardaway Jr.,36762214,SG/SF/F/G/UTIL,4000,DET@ORL 11/23/2024 07:00PM ET,DET,17.54
C,Christian Wood (36762208),Christian Wood,36762208,C/UTIL,4000,DEN@LAL 11/23/2024 10:30PM ET,LAL,0
PG,Lonzo Ball (36762228),Lonzo Ball,36762228,PG/G/UTIL,3900,MEM@CHI 11/23/2024 08:00PM ET,CHI,14.33
PG/SG,Brandin Podziemski (36762224),Brandin Podziemski,36762224,PG/SG/G/UTIL,3900,GSW@SAS 11/23/2024 08:30PM ET,GSW,20.45
PG/SF,Cody Martin (36762219),Cody Martin,36762219,PG/SF/F/G/UTIL,3900,CHA@MIL 11/23/2024 08:00PM ET,CHA,21.02
PG,Delon Wright (36762235),Delon Wright,36762235,PG/G/UTIL,3900,CHA@MIL 11/23/2024 08:00PM ET,MIL,10.10
SF/PF,Cam Reddish (36762231),Cam Reddish,36762231,SF/PF/F/UTIL,3900,DEN@LAL 11/23/2024 10:30PM ET,LAL,13.25
C,Jalen Smith (36762243),Jalen Smith,36762243,C/UTIL,3800,MEM@CHI 11/23/2024 08:00PM ET,CHI,17.13
SF/PF,Pat Connaughton (36762245),Pat Connaughton,36762245,SF/PF/F/UTIL,3800,CHA@MIL 11/23/2024 08:00PM ET,MIL,12.10
SG/SF,Julian Strawther (36762238),Julian Strawther,36762238,SG/SF/F/G/UTIL,3800,DEN@LAL 11/23/2024 10:30PM ET,DEN,16.86
C,Brandon Clarke (36762252),Brandon Clarke,36762252,C/UTIL,3700,MEM@CHI 11/23/2024 08:00PM ET,MEM,13.1
SF,Dillon Brooks (36762249),Dillon Brooks,36762249,SF/F/UTIL,3700,POR@HOU 11/23/2024 08:00PM ET,HOU,21.18
PG,Tre Jones (36762257),Tre Jones,36762257,PG/G/UTIL,3600,GSW@SAS 11/23/2024 08:30PM ET,SAS,11.5
PF,Tristan da Silva (36762254),Tristan da Silva,36762254,PF/F/UTIL,3600,DET@ORL 11/23/2024 07:00PM ET,ORL,16.35
PG/SG,Wendell Moore Jr. (36762263),Wendell Moore Jr.,36762263,PG/SG/G/UTIL,3600,DET@ORL 11/23/2024 07:00PM ET,DET,12.18
SF,Max Christie (36762260),Max Christie,36762260,SF/F/UTIL,3600,DEN@LAL 11/23/2024 10:30PM ET,LAL,10.34
C,Trayce Jackson-Davis (36762267),Trayce Jackson-Davis,36762267,C/UTIL,3500,GSW@SAS 11/23/2024 08:30PM ET,GSW,19.97
SF,Ronald Holland II (36762275),Ronald Holland II,36762275,SF/F/UTIL,3500,DET@ORL 11/23/2024 07:00PM ET,DET,11.47
SF/PF,Josh Green (36762269),Josh Green,36762269,SF/PF/F/UTIL,3500,CHA@MIL 11/23/2024 08:00PM ET,CHA,14.15
C,DeAndre Jordan (36762273),DeAndre Jordan,36762273,C/UTIL,3500,DEN@LAL 11/23/2024 10:30PM ET,DEN,9.2
C,Jay Huff (36762281),Jay Huff,36762281,C/UTIL,3400,MEM@CHI 11/23/2024 08:00PM ET,MEM,17.39
SG,Lindy Waters III (36762278),Lindy Waters III,36762278,SG/G/UTIL,3400,GSW@SAS 11/23/2024 08:30PM ET,GSW,11.67
SG,Luke Kennard (36762283),Luke Kennard,36762283,SG/G/UTIL,3300,MEM@CHI 11/23/2024 08:00PM ET,MEM,18
PF,Simone Fontecchio (36762288),Simone Fontecchio,36762288,PF/F/UTIL,3300,DET@ORL 11/23/2024 07:00PM ET,DET,12.77
C,Christian Koloko (36762286),Christian Koloko,36762286,C/UTIL,3300,DEN@LAL 11/23/2024 10:30PM ET,LAL,6.86
C,Kevon Looney (36762291),Kevon Looney,36762291,C/UTIL,3200,GSW@SAS 11/23/2024 08:30PM ET,GSW,19.88
PF/C,Sandro Mamukelashvili (36762293),Sandro Mamukelashvili,36762293,PF/C/F/UTIL,3200,GSW@SAS 11/23/2024 08:30PM ET,SAS,9.58
PG,Marcus Sasser (36762297),Marcus Sasser,36762297,PG/G/UTIL,3200,DET@ORL 11/23/2024 07:00PM ET,DET,7.22
PF,Julian Phillips (36762309),Julian Phillips,36762309,PF/F/UTIL,3100,MEM@CHI 11/23/2024 08:00PM ET,CHI,9.10
SG/SF,Dalen Terry (36762312),Dalen Terry,36762312,SG/SF/F/G/UTIL,3100,MEM@CHI 11/23/2024 08:00PM ET,CHI,10.66
SF,John Konchar (36762329),John Konchar,36762329,SF/F/UTIL,3100,MEM@CHI 11/23/2024 08:00PM ET,MEM,10.75
SF/PF,Kyle Anderson (36762300),Kyle Anderson,36762300,SF/PF/F/UTIL,3100,GSW@SAS 11/23/2024 08:30PM ET,GSW,16.30
SG/SF,Moses Moody (36762304),Moses Moody,36762304,SG/SF/F/G/UTIL,3100,GSW@SAS 11/23/2024 08:30PM ET,GSW,13.98
PG/SG,Reed Sheppard (36762325),Reed Sheppard,36762325,PG/SG/G/UTIL,3100,POR@HOU 11/23/2024 08:00PM ET,HOU,9.69
SG,Bryce McGowens (36762338),Bryce McGowens,36762338,SG/G/UTIL,3100,POR@HOU 11/23/2024 08:00PM ET,POR,0
SG/SF,Kris Murray (36762341),Kris Murray,36762341,SG/SF/F/G/UTIL,3100,POR@HOU 11/23/2024 08:00PM ET,POR,10.3
SF,Rayan Rupert (36762346),Rayan Rupert,36762346,SF/F/UTIL,3100,POR@HOU 11/23/2024 08:00PM ET,POR,7.43
SG/SF,Gary Harris (36762320),Gary Harris,36762320,SG/SF/F/G/UTIL,3100,DET@ORL 11/23/2024 07:00PM ET,ORL,8.15
C,Paul Reed (36762336),Paul Reed,36762336,C/UTIL,3100,DET@ORL 11/23/2024 07:00PM ET,DET,8.68
SG,Stanley Umude (36762317),Stanley Umude,36762317,SG/G/UTIL,3100,CHA@MIL 11/23/2024 08:00PM ET,MIL,2.15
SF/PF,Tidjane Salaun (36762349),Tidjane Salaun,36762349,SF/PF/F/UTIL,3100,CHA@MIL 11/23/2024 08:00PM ET,CHA,10.85
PF/C,Zeke Nnaji (36762332),Zeke Nnaji,36762332,PF/C/F/UTIL,3100,DEN@LAL 11/23/2024 10:30PM ET,DEN,3.75
PG/SG,Jevon Carter (36762367),Jevon Carter,36762367,PG/SG/G/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,5.38
PG,DJ Steward (36762371),DJ Steward,36762371,PG/G/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,0
SG/SF,Chris Duarte (36762374),Chris Duarte,36762374,SG/SF/F/G/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,4.36
PG/SF,Talen Horton-Tucker (36762379),Talen Horton-Tucker,36762379,PG/SF/F/G/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,9.04
SF/PF,Matas Buzelis (36762384),Matas Buzelis,36762384,SF/PF/F/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,8.02
C,E.J. Liddell (36762388),E.J. Liddell,36762388,C/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,0
C,Adama Sanogo (36762390),Adama Sanogo,36762390,C/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,CHI,3.17
PG,Yuki Kawamura (36762497),Yuki Kawamura,36762497,PG/G/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,MEM,2.06
C,Colin Castleton (36762500),Colin Castleton,36762500,C/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,MEM,2.04
SG,Cam Spencer (36762502),Cam Spencer,36762502,SG/G/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,MEM,5.75
PF/C,Gregory Jackson (36762505),Gregory Jackson,36762505,PF/C/F/UTIL,3000,MEM@CHI 11/23/2024 08:00PM ET,MEM,0
PG,De'Anthony Melton (36762353),De'Anthony Melton,36762353,PG/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,GSW,22.25
SG/SF,Gary Payton II (36762362),Gary Payton II,36762362,SG/SF/F/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,GSW,10.2
PF,Riley Minix (36762411),Riley Minix,36762411,PF/F/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,SAS,2.5
PG,Blake Wesley (36762414),Blake Wesley,36762414,PG/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,SAS,7.68
PF,Harrison Ingram (36762417),Harrison Ingram,36762417,PF/F/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,SAS,1.25
SG/SF,Sidy Cissoko (36762420),Sidy Cissoko,36762420,SG/SF/F/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,SAS,2.64
PG/SG,David Duke Jr. (36762425),David Duke Jr.,36762425,PG/SG/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,SAS,6
SG/SF,Malaki Branham (36762429),Malaki Branham,36762429,SG/SF/F/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,SAS,13.09
SG,Gui Santos (36762529),Gui Santos,36762529,SG/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,GSW,2.67
PG,Pat Spencer (36762532),Pat Spencer,36762532,PG/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,GSW,1.83
C,Quinten Post (36762535),Quinten Post,36762535,C/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,GSW,0
PG,Reece Beekman (36762537),Reece Beekman,36762537,PG/G/UTIL,3000,GSW@SAS 11/23/2024 08:30PM ET,GSW,3.38
C,Steven Adams (36762356),Steven Adams,36762356,C/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,7.72
SF/PF,Cam Whitmore (36762358),Cam Whitmore,36762358,SF/PF/F/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,8.72
PG,Aaron Holiday (36762474),Aaron Holiday,36762474,PG/G/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,7.78
PG/SF,Nate Williams (36762477),Nate Williams,36762477,PG/SF/F/G/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,4.42
SG,Jack McVeigh (36762482),Jack McVeigh,36762482,SG/G/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,2.83
SF/PF,Jae'Sean Tate (36762485),Jae'Sean Tate,36762485,SF/PF/F/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,6.19
PF/C,Jeff Green (36762489),Jeff Green,36762489,PF/C/F/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,4
C,Jock Landale (36762493),Jock Landale,36762493,C/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,10.98
C,N'Faly Dante (36762495),N'Faly Dante,36762495,C/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,HOU,0
SG,Taze Moore (36762575),Taze Moore,36762575,SG/G/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,POR,14.5
SG,Justin Minaya (36762578),Justin Minaya,36762578,SG/G/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,POR,0
C,Duop Reath (36762581),Duop Reath,36762581,C/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,POR,2.88
PF/C,Jabari Walker (36762583),Jabari Walker,36762583,PF/C/F/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,POR,6.79
PF,Matisse Thybulle (36762587),Matisse Thybulle,36762587,PF/F/UTIL,3000,POR@HOU 11/23/2024 08:00PM ET,POR,0
SF/PF,Jett Howard (36762453),Jett Howard,36762453,SF/PF/F/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,ORL,7.17
PG/SG,Cole Anthony (36762457),Cole Anthony,36762457,PG/SG/G/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,ORL,9.3
SF/PF,Caleb Houstan (36762461),Caleb Houstan,36762461,SF/PF/F/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,ORL,1.98
PG,Cory Joseph (36762465),Cory Joseph,36762465,PG/G/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,ORL,4
PG,Trevelin Queen (36762468),Trevelin Queen,36762468,PG/G/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,ORL,1.5
PG,Mac McClung (36762471),Mac McClung,36762471,PG/G/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,ORL,4.25
C,Cole Swider (36762563),Cole Swider,36762563,C/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,DET,0
PG/SG,Alondes Williams (36762565),Alondes Williams,36762565,PG/SG/G/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,DET,0
PG,Daniss Jenkins (36762569),Daniss Jenkins,36762569,PG/G/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,DET,0
PF,Bobi Klintman (36762572),Bobi Klintman,36762572,PF/F/UTIL,3000,DET@ORL 11/23/2024 07:00PM ET,DET,0
C,Liam Robbins (36762392),Liam Robbins,36762392,C/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,MIL,2.19
SG,AJ Johnson (36762394),AJ Johnson,36762394,SG/G/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,MIL,1.06
PF,Tyler Smith (36762397),Tyler Smith,36762397,PF/F/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,MIL,3.56
PF,Chris Livingston (36762400),Chris Livingston,36762400,PF/F/UTIL,3000,CHA@MIL 11/23/2024 08:00PM ET,MIL,2.25
