Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Jake LaRavia (36779597),Jake LaRavia,36779597,SF/PF/F/UTIL,4500,POR@MEM 11/25/2024 08:00PM ET,MEM,23.81
C,Yves Missi (36779601),Yves Missi,36779601,C/UTIL,4500,NOP@IND 11/25/2024 07:00PM ET,NOP,21.11
PG,Kevin Porter Jr. (36779627),Kevin Porter Jr.,36779627,PG/G/UTIL,4400,LAC@BOS 11/25/2024 07:30PM ET,LAC,18.39
C,Moritz Wagner (36779616),Moritz Wagner,36779616,C/UTIL,4400,ORL@CHA 11/25/2024 07:00PM ET,ORL,21.76
PG/SG,Anthony Black (36779618),Anthony Black,36779618,PG/SG/G/UTIL,4400,ORL@CHA 11/25/2024 07:00PM ET,ORL,21.82
PG/SF,Cody Martin (36779622),Cody Martin,36779622,PG/SF/F/G/UTIL,4400,ORL@CHA 11/25/2024 07:00PM ET,CHA,21.42
PF/C,Chris Boucher (36779612),Chris Boucher,36779612,PF/C/F/UTIL,4400,TOR@DET 11/25/2024 07:00PM ET,TOR,21.03
SF,Zaccharie Risacher (36779636),Zaccharie Risacher,36779636,SF/F/UTIL,4300,DAL@ATL 11/25/2024 07:30PM ET,ATL,21.76
PF/C,Jonathan Isaac (36779632),Jonathan Isaac,36779632,PF/C/F/UTIL,4300,ORL@CHA 11/25/2024 07:00PM ET,ORL,17.42
C,Isaiah Stewart (36779630),Isaiah Stewart,36779630,C/UTIL,4300,TOR@DET 11/25/2024 07:00PM ET,DET,22.28
C,Neemias Queta (36779651),Neemias Queta,36779651,C/UTIL,4200,LAC@BOS 11/25/2024 07:30PM ET,BOS,15.38
SF/PF,Amir Coffey (36779663),Amir Coffey,36779663,SF/PF/F/UTIL,4200,LAC@BOS 11/25/2024 07:30PM ET,LAC,16.58
SG,Kentavious Caldwell-Pope (36779660),Kentavious Caldwell-Pope,36779660,SG/G/UTIL,4200,ORL@CHA 11/25/2024 07:00PM ET,ORL,16.54
PF/C,Brandon Clarke (36779656),Brandon Clarke,36779656,PF/C/F/UTIL,4200,POR@MEM 11/25/2024 08:00PM ET,MEM,13.84
PF,Jarace Walker (36779648),Jarace Walker,36779648,PF/F/UTIL,4200,NOP@IND 11/25/2024 07:00PM ET,IND,15.69
PG,Elfrid Payton (36779653),Elfrid Payton,36779653,PG/G/UTIL,4200,NOP@IND 11/25/2024 07:00PM ET,NOP,23
PG/SG,Cameron Payne (36779667),Cameron Payne,36779667,PG/SG/G/UTIL,4100,NYK@DEN 11/25/2024 09:00PM ET,NYK,19.10
SG/SF,Quenton Jackson (36779673),Quenton Jackson,36779673,SG/SF/F/G/UTIL,4100,NOP@IND 11/25/2024 07:00PM ET,IND,13.56
SF/PF,Sam Hauser (36779686),Sam Hauser,36779686,SF/PF/F/UTIL,4000,LAC@BOS 11/25/2024 07:30PM ET,BOS,16.64
SG/SF,Tim Hardaway Jr. (36779695),Tim Hardaway Jr.,36779695,SG/SF/F/G/UTIL,4000,TOR@DET 11/25/2024 07:00PM ET,DET,16.68 
PF,Derrick Jones Jr. (36779700),Derrick Jones Jr.,36779700,PF/F/UTIL,3900,LAC@BOS 11/25/2024 07:30PM ET,LAC,20.15
C,Luke Kornet (36779707),Luke Kornet,36779707,C/UTIL,3900,LAC@BOS 11/25/2024 07:30PM ET,BOS,14.34
PF/C,Obi Toppin (36779703),Obi Toppin,36779703,PF/C/F/UTIL,3900,NOP@IND 11/25/2024 07:00PM ET,IND,18.02
SG/SF,Antonio Reeves (36779709),Antonio Reeves,36779709,SG/SF/F/G/UTIL,3900,NOP@IND 11/25/2024 07:00PM ET,NOP,9.02
SF/PF,Josh Green (36779721),Josh Green,36779721,SF/PF/F/UTIL,3800,ORL@CHA 11/25/2024 07:00PM ET,CHA,14.48
PF,Tristan da Silva (36779725),Tristan da Silva,36779725,PF/F/UTIL,3800,ORL@CHA 11/25/2024 07:00PM ET,ORL,16.46
C,Jay Huff (36779714),Jay Huff,36779714,C/UTIL,3800,POR@MEM 11/25/2024 08:00PM ET,MEM,17.97
SG/SF,Luke Kennard (36779716),Luke Kennard,36779716,SG/SF/F/G/UTIL,3800,POR@MEM 11/25/2024 08:00PM ET,MEM,18.33
PG/SG,Jaden Hardy (36779728),Jaden Hardy,36779728,PG/SG/G/UTIL,3700,DAL@ATL 11/25/2024 07:30PM ET,DAL,9.84
PG/SG,Wendell Moore Jr. (36779737),Wendell Moore Jr.,36779737,PG/SG/G/UTIL,3700,TOR@DET 11/25/2024 07:00PM ET,DET,12.22
SG/SF,Jamal Cain (36779732),Jamal Cain,36779732,SG/SF/F/G/UTIL,3700,NOP@IND 11/25/2024 07:00PM ET,NOP,11.19
PF/C,Maxi Kleber (36779748),Maxi Kleber,36779748,PF/C/F/UTIL,3600,DAL@ATL 11/25/2024 07:30PM ET,DAL,6.56
SG/SF,Terance Mann (36779741),Terance Mann,36779741,SG/SF/F/G/UTIL,3600,LAC@BOS 11/25/2024 07:30PM ET,LAC,14.79
C,Daniel Theis (36779746),Daniel Theis,36779746,C/UTIL,3600,NOP@IND 11/25/2024 07:00PM ET,NOP,12.25
SG/SF,Julian Strawther (36779752),Julian Strawther,36779752,SG/SF/F/G/UTIL,3500,NYK@DEN 11/25/2024 09:00PM ET,DEN,16.47
C,Dario Saric (36779757),Dario Saric,36779757,C/UTIL,3500,NYK@DEN 11/25/2024 09:00PM ET,DEN,10.48
PF/C,Jericho Sims (36779759),Jericho Sims,36779759,PF/C/F/UTIL,3500,NYK@DEN 11/25/2024 09:00PM ET,NYK,9.03
PG,Marcus Sasser (36779763),Marcus Sasser,36779763,PG/G/UTIL,3500,TOR@DET 11/25/2024 07:00PM ET,DET,8.55
SF,Ronald Holland II (36779768),Ronald Holland II,36779768,SF/F/UTIL,3400,TOR@DET 11/25/2024 07:00PM ET,DET,11.25
C,Trey Jemison (36779766),Trey Jemison,36779766,C/UTIL,3400,NOP@IND 11/25/2024 07:00PM ET,NOP,9.07
PG,Spencer Dinwiddie (36779788),Spencer Dinwiddie,36779788,PG/G/UTIL,3300,DAL@ATL 11/25/2024 07:30PM ET,DAL,11.37
SG/SF,Gary Harris (36779779),Gary Harris,36779779,SG/SF/F/G/UTIL,3300,ORL@CHA 11/25/2024 07:00PM ET,ORL,8.64
SF/PF,Tidjane Salaun (36779784),Tidjane Salaun,36779784,SF/PF/F/UTIL,3300,ORL@CHA 11/25/2024 07:00PM ET,CHA,10.86
PG,Tyler Kolek (36779776),Tyler Kolek,36779776,PG/G/UTIL,3300,NYK@DEN 11/25/2024 09:00PM ET,NYK,6.96
C,Jonathan Mogbo (36779771),Jonathan Mogbo,36779771,C/UTIL,3300,TOR@DET 11/25/2024 07:00PM ET,TOR,15.25
PF,Simone Fontecchio (36779773),Simone Fontecchio,36779773,PF/F/UTIL,3300,TOR@DET 11/25/2024 07:00PM ET,DET,12.53
SG/SF,Garrison Mathews (36779793),Garrison Mathews,36779793,SG/SF/F/G/UTIL,3200,DAL@ATL 11/25/2024 07:30PM ET,ATL,15.56
PF/C,Nicolas Batum (36779798),Nicolas Batum,36779798,PF/C/F/UTIL,3200,LAC@BOS 11/25/2024 07:30PM ET,LAC,11.39
SF/PF,Jett Howard (36779807),Jett Howard,36779807,SF/PF/F/UTIL,3200,ORL@CHA 11/25/2024 07:00PM ET,ORL,7.69
SG/SF,John Konchar (36779802),John Konchar,36779802,SG/SF/F/G/UTIL,3200,POR@MEM 11/25/2024 08:00PM ET,MEM,10.75
SG/SF,Kris Murray (36779811),Kris Murray,36779811,SG/SF/F/G/UTIL,3200,POR@MEM 11/25/2024 08:00PM ET,POR,10.39
PG,Kobe Bufkin (36779821),Kobe Bufkin,36779821,PG/G/UTIL,3100,DAL@ATL 11/25/2024 07:30PM ET,ATL,8.83
SG/SF,Jordan Miller (36779837),Jordan Miller,36779837,SG/SF/F/G/UTIL,3100,LAC@BOS 11/25/2024 07:30PM ET,LAC,10.75
PG,Vasilije Micic (36779827),Vasilije Micic,36779827,PG/G/UTIL,3100,ORL@CHA 11/25/2024 07:00PM ET,CHA,8.46
PG/SG,Cole Anthony (36779833),Cole Anthony,36779833,PG/SG/G/UTIL,3100,ORL@CHA 11/25/2024 07:00PM ET,ORL,9.19
PG,Jamal Shead (36779824),Jamal Shead,36779824,PG/G/UTIL,3100,TOR@DET 11/25/2024 07:00PM ET,TOR,10.97
SG,Cam Spencer (36779830),Cam Spencer,36779830,SG/G/UTIL,3100,POR@MEM 11/25/2024 08:00PM ET,MEM,4.5
SG/SF,Johnny Furphy (36779816),Johnny Furphy,36779816,SG/SF/F/G/UTIL,3100,NOP@IND 11/25/2024 07:00PM ET,IND,5.36
PF/C,Larry Nance Jr. (36779862),Larry Nance Jr.,36779862,PF/C/F/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,ATL,15.56
SF/PF,Olivier-Maxence Prosper (36779872),Olivier-Maxence Prosper,36779872,SF/PF/F/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,DAL,3.75
PG,Keaton Wallace (36779953),Keaton Wallace,36779953,PG/G/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,ATL,11.79
C,Mouhamed Gueye (36779956),Mouhamed Gueye,36779956,C/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,ATL,2
C,Dominick Barlow (36779958),Dominick Barlow,36779958,C/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,ATL,0.5
PF,David Roddy (36779960),David Roddy,36779960,PF/F/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,ATL,13.90
SG,Vit Krejci (36779963),Vit Krejci,36779963,SG/G/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,ATL,8.54
PF/C,Markieff Morris (36780055),Markieff Morris,36780055,PF/C/F/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,DAL,5
PG,Jazian Gortman (36780059),Jazian Gortman,36780059,PG/G/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,DAL,1.5
C,Dwight Powell (36780062),Dwight Powell,36780062,C/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,DAL,7.12
PG,Brandon Williams (36780064),Brandon Williams,36780064,PG/G/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,DAL,2.6
SG/SF,Kessler Edwards (36780067),Kessler Edwards,36780067,SG/SF/F/G/UTIL,3000,DAL@ATL 11/25/2024 07:30PM ET,DAL,-0.17
SG/SF,Baylor Scheierman (36779971),Baylor Scheierman,36779971,SG/SF/F/G/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,3
PF/C,Xavier Tillman (36779976),Xavier Tillman,36779976,PF/C/F/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,5.96
PF,Anton Watson (36779980),Anton Watson,36779980,PF/F/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,0
SF/PF,Jordan Walsh (36779983),Jordan Walsh,36779983,SF/PF/F/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,4.14
PG,JD Davison (36779987),JD Davison,36779987,PG/G/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,1.92
SF/PF,Drew Peterson (36779990),Drew Peterson,36779990,SF/PF/F/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,2.75
SG/SF,Jaden Springer (36779994),Jaden Springer,36779994,SG/SF/F/G/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,BOS,3.25
SG,Cam Christie (36780075),Cam Christie,36780075,SG/G/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,LAC,0
PF/C,Kai Jones (36780078),Kai Jones,36780078,PF/C/F/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,LAC,5.93
PF/C,Kobe Brown (36780082),Kobe Brown,36780082,PF/C/F/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,LAC,7.5
PG,Bones Hyland (36780086),Bones Hyland,36780086,PG/G/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,LAC,7.15
SG,Trentyn Flowers (36780089),Trentyn Flowers,36780089,SG/G/UTIL,3000,LAC@BOS 11/25/2024 07:30PM ET,LAC,0
C,Taj Gibson (36779901),Taj Gibson,36779901,C/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,CHA,9
PG,KJ Simpson (36779903),KJ Simpson,36779903,PG/G/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,CHA,7.25
SG,Seth Curry (36779906),Seth Curry,36779906,SG/G/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,CHA,8.25
SG,Nick Smith Jr. (36779909),Nick Smith Jr.,36779909,SG/G/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,CHA,2.35
SF,Jared Rhoden (36779912),Jared Rhoden,36779912,SF/F/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,CHA,3.38
SF/PF,Caleb Houstan (36780014),Caleb Houstan,36780014,SF/PF/F/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,ORL,1.80
PG,Cory Joseph (36780018),Cory Joseph,36780018,PG/G/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,ORL,3.96
PG,Trevelin Queen (36780021),Trevelin Queen,36780021,PG/G/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,ORL,1.5
PG,Mac McClung (36780024),Mac McClung,36780024,PG/G/UTIL,3000,ORL@CHA 11/25/2024 07:00PM ET,ORL,4.25
C,Ariel Hukporti (36779842),Ariel Hukporti,36779842,C/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,NYK,6.21
C,DeAndre Jordan (36779844),DeAndre Jordan,36779844,C/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,8.58
SG/SF,Pacome Dadiet (36779852),Pacome Dadiet,36779852,SG/SF/F/G/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,NYK,5.33
SG/SF,Spencer Jones (36779876),Spencer Jones,36779876,SG/SF/F/G/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,3.25
PG/SG,Trey Alexander (36779881),Trey Alexander,36779881,PG/SG/G/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,1.38
SF/PF,Hunter Tyson (36779885),Hunter Tyson,36779885,SF/PF/F/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,5.02
C,Zeke Nnaji (36779889),Zeke Nnaji,36779889,C/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,3.38
C,PJ Hall (36779891),PJ Hall,36779891,C/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,1
PG/SG,Jalen Pickett (36779893),Jalen Pickett,36779893,PG/SG/G/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,0
C,Vlatko Cancar (36779897),Vlatko Cancar,36779897,C/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,5.12
C,DaRon Holmes II (36779899),DaRon Holmes II,36779899,C/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,DEN,0
PG,Boo Buie (36779999),Boo Buie,36779999,PG/G/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,NYK,0
SG/SF,Matt Ryan (36780002),Matt Ryan,36780002,SG/SF/F/G/UTIL,3000,NYK@DEN 11/25/2024 09:00PM ET,NYK,0.88
