Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Jesse Edwards (36865475),Jesse Edwards,36865475,C/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,0
PF,PJ Dozier (36865477),PJ Dozier,36865477,PF/F/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,3.31
SF,Josh Minott (36865480),Josh Minott,36865480,SF/F/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,2.57
PG,Daishen Nix (36865483),Daishen Nix,36865483,PG/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,0
PF/C,Leonard Miller (36865486),Leonard Miller,36865486,PF/C/F/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,0
SG/SF,Terrence Shannon Jr. (36865490),Terrence Shannon Jr.,36865490,SG/SF/F/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,3
SG,Jaylen Clark (36865495),Jaylen Clark,36865495,SG/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,0
C,Luka Garza (36865498),Luka Garza,36865498,C/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,3.31
PG,Rob Dillingham (36865500),Rob Dillingham,36865500,PG/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,6.75
PF,Joe Ingles (36865503),Joe Ingles,36865503,PF/F/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,MIN,2.21
PF,Armel Traore (36865537),Armel Traore,36865537,PF/F/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,LAL,2.75
PG,Quincy Olivari (36865540),Quincy Olivari,36865540,PG/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,LAL,0
PG,Jalen Hood-Schifino (36865543),Jalen Hood-Schifino,36865543,PG/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,LAL,4.12
PG,Bronny James (36865546),Bronny James,36865546,PG/G/UTIL,3000,LAL@MIN 12/02/2024 08:00PM ET,LAL,1.71
PG,Keaton Wallace (36865439),Keaton Wallace,36865439,PG/G/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,11.79
C,Mouhamed Gueye (36865442),Mouhamed Gueye,36865442,C/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,2
PF/C,Larry Nance Jr. (36865444),Larry Nance Jr.,36865444,PF/C/F/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,15.56
C,Dominick Barlow (36865448),Dominick Barlow,36865448,C/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,0.5
PF,David Roddy (36865450),David Roddy,36865450,PF/F/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,12.83
SG,Vit Krejci (36865453),Vit Krejci,36865453,SG/G/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,7.22
C,Cody Zeller (36865456),Cody Zeller,36865456,C/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,0
SG,Seth Lundy (36865458),Seth Lundy,36865458,SG/G/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,ATL,0
C,Trey Jemison (36865523),Trey Jemison,36865523,C/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,NOP,8.56
PF/C,Karlo Matkovic (36865525),Karlo Matkovic,36865525,PF/C/F/UTIL,3000,NOP@ATL 12/02/2024 07:30PM ET,NOP,5.3
