Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,CJ McCollum (36902120),CJ McCollum,36902120,PG/SG/G/UTIL,7200,PHX@NOP 12/05/2024 08:00PM ET,NOP,34.61
SF/PF,Michael Porter Jr. (36902124),Michael Porter Jr.,36902124,SF/PF/F/UTIL,7100,DEN@CLE 12/05/2024 07:00PM ET,DEN,34.99
PG/SG,Jordan Poole (36902132),Jordan Poole,36902132,PG/SG/G/UTIL,7000,DAL@WAS 12/05/2024 07:00PM ET,WAS,34.75
PF,PJ Washington (36902136),PJ Washington,36902136,PF/F/UTIL,6800,DAL@WAS 12/05/2024 07:00PM ET,DAL,33.12
C,Jarrett Allen (36902151),Jarrett Allen,36902151,C/UTIL,6700,DEN@CLE 12/05/2024 07:00PM ET,CLE,33.58
PG/SG,Malik Monk (36902139),Malik Monk,36902139,PG/SG/G/UTIL,6700,SAC@MEM 12/05/2024 08:00PM ET,SAC,29.85
SG/SF,Desmond Bane (36902143),Desmond Bane,36902143,SG/SF/F/G/UTIL,6700,SAC@MEM 12/05/2024 08:00PM ET,MEM,30.53
SF/PF,Josh Hart (36902153),Josh Hart,36902153,SF/PF/F/UTIL,6700,CHA@NYK 12/05/2024 07:30PM ET,NYK,37.14
PG,Josh Giddey (36902161),Josh Giddey,36902161,PG/G/UTIL,6600,CHI@SAS 12/05/2024 08:00PM ET,CHI,32.51
SF/PF,Trey Murphy III (36902157),Trey Murphy III,36902157,SF/PF/F/UTIL,6600,PHX@NOP 12/05/2024 08:00PM ET,NOP,30.61
PF,Keegan Murray (36902176),Keegan Murray,36902176,PF/F/UTIL,6300,SAC@MEM 12/05/2024 08:00PM ET,SAC,28
PG,Tyus Jones (36902182),Tyus Jones,36902182,PG/G/UTIL,6100,PHX@NOP 12/05/2024 08:00PM ET,PHX,28.55
SF/PF,OG Anunoby (36902167),OG Anunoby,36902167,SF/PF/F/UTIL,6100,CHA@NYK 12/05/2024 07:30PM ET,NYK,31.76
PG,Russell Westbrook (36902185),Russell Westbrook,36902185,PG/G/UTIL,6000,DEN@CLE 12/05/2024 07:00PM ET,DEN,29.42
PF,Jeremy Sochan (36902179),Jeremy Sochan,36902179,PF/F/UTIL,6000,CHI@SAS 12/05/2024 08:00PM ET,SAS,32.62
PG/SG,Malcolm Brogdon (36902194),Malcolm Brogdon,36902194,PG/SG/G/UTIL,5900,DAL@WAS 12/05/2024 07:00PM ET,WAS,24.19
PF,Aaron Gordon (36902191),Aaron Gordon,36902191,PF/F/UTIL,5900,DEN@CLE 12/05/2024 07:00PM ET,DEN,30.19
PG,Chris Paul (36902188),Chris Paul,36902188,PG/G/UTIL,5900,CHI@SAS 12/05/2024 08:00PM ET,SAS,31.21
C,Nick Richards (36902198),Nick Richards,36902198,C/UTIL,5800,CHA@NYK 12/05/2024 07:30PM ET,CHA,33.64
C,Jonas Valanciunas (36902216),Jonas Valanciunas,36902216,C/UTIL,5700,DAL@WAS 12/05/2024 07:00PM ET,WAS,26.72
SG/SF,Mikal Bridges (36902200),Mikal Bridges,36902200,SG/SF/F/G/UTIL,5700,CHA@NYK 12/05/2024 07:30PM ET,NYK,29.32
SG,Gradey Dick (36902205),Gradey Dick,36902205,SG/G/UTIL,5600,OKC@TOR 12/05/2024 07:30PM ET,TOR,27.91
C,Dereck Lively II (36902227),Dereck Lively II,36902227,C/UTIL,5500,DAL@WAS 12/05/2024 07:00PM ET,DAL,26.19
SG/SF,Christian Braun (36902222),Christian Braun,36902222,SG/SF/F/G/UTIL,5500,DEN@CLE 12/05/2024 07:00PM ET,DEN,28.51
PF,Santi Aldama (36902213),Santi Aldama,36902213,PF/F/UTIL,5500,SAC@MEM 12/05/2024 08:00PM ET,MEM,30.59
C,Daniel Gafford (36902229),Daniel Gafford,36902229,C/UTIL,5400,DAL@WAS 12/05/2024 07:00PM ET,DAL,26.13
SF,Bilal Coulibaly (36902231),Bilal Coulibaly,36902231,SF/F/UTIL,5400,DAL@WAS 12/05/2024 07:00PM ET,WAS,26.86
SG,Grayson Allen (36902234),Grayson Allen,36902234,SG/G/UTIL,5400,PHX@NOP 12/05/2024 08:00PM ET,PHX,18.33
PF,Max Strus (36902241),Max Strus,36902241,PF/F/UTIL,5300,DEN@CLE 12/05/2024 07:00PM ET,CLE,0
PG/SG,Ayo Dosunmu (36902237),Ayo Dosunmu,36902237,PG/SG/G/UTIL,5300,CHI@SAS 12/05/2024 08:00PM ET,CHI,24.78
SG/SF,Brandon Boston Jr. (36902244),Brandon Boston Jr.,36902244,SG/SF/F/G/UTIL,5300,PHX@NOP 12/05/2024 08:00PM ET,NOP,25.79
PF/C,Herbert Jones (36902253),Herbert Jones,36902253,PF/C/F/UTIL,5300,PHX@NOP 12/05/2024 08:00PM ET,NOP,15
PF/C,Alexandre Sarr (36902249),Alexandre Sarr,36902249,PF/C/F/UTIL,5200,DAL@WAS 12/05/2024 07:00PM ET,WAS,26.60
SG/SF,Quentin Grimes (36902257),Quentin Grimes,36902257,SG/SF/F/G/UTIL,5200,DAL@WAS 12/05/2024 07:00PM ET,DAL,17.6
SF,Cody Martin (36902281),Cody Martin,36902281,SF/F/UTIL,5200,CHA@NYK 12/05/2024 07:30PM ET,CHA,22.11
SF,Saddiq Bey (36902269),Saddiq Bey,36902269,SF/F/UTIL,5100,DAL@WAS 12/05/2024 07:00PM ET,WAS,0
PG/SG,Caris LeVert (36902272),Caris LeVert,36902272,PG/SG/G/UTIL,5100,DEN@CLE 12/05/2024 07:00PM ET,CLE,24.05
SG/SF,Kevin Huerter (36902276),Kevin Huerter,36902276,SG/SF/F/G/UTIL,5100,SAC@MEM 12/05/2024 08:00PM ET,SAC,19.91
C,Yves Missi (36902267),Yves Missi,36902267,C/UTIL,5100,PHX@NOP 12/05/2024 08:00PM ET,NOP,24.39
SG/SF,Klay Thompson (36902262),Klay Thompson,36902262,SG/SF/F/G/UTIL,5000,DAL@WAS 12/05/2024 07:00PM ET,DAL,22.93
C,Trey Lyles (36902293),Trey Lyles,36902293,C/UTIL,5000,SAC@MEM 12/05/2024 08:00PM ET,SAC,14.54
SG,Devin Vassell (36902287),Devin Vassell,36902287,SG/G/UTIL,5000,CHI@SAS 12/05/2024 08:00PM ET,SAS,26.86
SF,Julian Champagnie (36902290),Julian Champagnie,36902290,SF/F/UTIL,5000,CHI@SAS 12/05/2024 08:00PM ET,SAS,24.51
PG,Vasilije Micic (36902284),Vasilije Micic,36902284,PG/G/UTIL,5000,CHA@NYK 12/05/2024 07:30PM ET,CHA,13.02
SG/SF,Luguentz Dort (36902302),Luguentz Dort,36902302,SG/SF/F/G/UTIL,4900,OKC@TOR 12/05/2024 07:30PM ET,OKC,22.69
SG,Stephon Castle (36902295),Stephon Castle,36902295,SG/G/UTIL,4900,CHI@SAS 12/05/2024 08:00PM ET,SAS,22.25
SF/PF,Royce O'Neale (36902307),Royce O'Neale,36902307,SF/PF/F/UTIL,4900,PHX@NOP 12/05/2024 08:00PM ET,PHX,23.92
SF/PF,Ochai Agbaji (36902298),Ochai Agbaji,36902298,SF/PF/F/UTIL,4800,OKC@TOR 12/05/2024 07:30PM ET,TOR,24.70
SF/PF,Josh Green (36902313),Josh Green,36902313,SF/PF/F/UTIL,4800,CHA@NYK 12/05/2024 07:30PM ET,CHA,14.97
PG,Spencer Dinwiddie (36902317),Spencer Dinwiddie,36902317,PG/G/UTIL,4700,DAL@WAS 12/05/2024 07:00PM ET,DAL,16.68
PF,Peyton Watson (36902338),Peyton Watson,36902338,PF/F/UTIL,4700,DEN@CLE 12/05/2024 07:00PM ET,DEN,19.49
SG/SF,Bruce Brown (36902320),Bruce Brown,36902320,SG/SF/F/G/UTIL,4700,OKC@TOR 12/05/2024 07:30PM ET,TOR,0
PG/SG,Jordan Hawkins (36902325),Jordan Hawkins,36902325,PG/SG/G/UTIL,4700,PHX@NOP 12/05/2024 08:00PM ET,NOP,21.41
PG/SG,Carlton Carrington (36902341),Carlton Carrington,36902341,PG/SG/G/UTIL,4600,DAL@WAS 12/05/2024 07:00PM ET,WAS,23.07
C,Zach Edey (36902329),Zach Edey,36902329,C/UTIL,4600,SAC@MEM 12/05/2024 08:00PM ET,MEM,24.30
SF/PF,Keldon Johnson (36902331),Keldon Johnson,36902331,SF/PF/F/UTIL,4600,CHI@SAS 12/05/2024 08:00PM ET,SAS,23.59
PF,Tidjane Salaun (36902335),Tidjane Salaun,36902335,PF/F/UTIL,4600,CHA@NYK 12/05/2024 07:30PM ET,CHA,13.47
SG/SF,Corey Kispert (36902361),Corey Kispert,36902361,SG/SF/F/G/UTIL,4500,DAL@WAS 12/05/2024 07:00PM ET,WAS,19.33
PG/SG,Marcus Smart (36902345),Marcus Smart,36902345,PG/SG/G/UTIL,4500,SAC@MEM 12/05/2024 08:00PM ET,MEM,22.56
C,Moussa Diabate (36902349),Moussa Diabate,36902349,C/UTIL,4500,CHA@NYK 12/05/2024 07:30PM ET,CHA,17.24
PG,Ty Jerome (36902351),Ty Jerome,36902351,PG/G/UTIL,4400,DEN@CLE 12/05/2024 07:00PM ET,CLE,22.61
PG/SG,Cason Wallace (36902354),Cason Wallace,36902354,PG/SG/G/UTIL,4400,OKC@TOR 12/05/2024 07:30PM ET,OKC,19.08
PF,Patrick Williams (36902358),Patrick Williams,36902358,PF/F/UTIL,4400,CHI@SAS 12/05/2024 08:00PM ET,CHI,22.82
PF/C,Oso Ighodaro (36902374),Oso Ighodaro,36902374,PF/C/F/UTIL,4400,PHX@NOP 12/05/2024 08:00PM ET,PHX,12.45
SF/PF,Georges Niang (36902366),Georges Niang,36902366,SF/PF/F/UTIL,4300,DEN@CLE 12/05/2024 07:00PM ET,CLE,16.32
PF/C,Jeremiah Robinson-Earl (36902391),Jeremiah Robinson-Earl,36902391,PF/C/F/UTIL,4300,PHX@NOP 12/05/2024 08:00PM ET,NOP,17.43
PG/SG,Jaden Hardy (36902395),Jaden Hardy,36902395,PG/SG/G/UTIL,4200,DAL@WAS 12/05/2024 07:00PM ET,DAL,10.96
SG/SF,Isaac Okoro (36902386),Isaac Okoro,36902386,SG/SF/F/G/UTIL,4200,DEN@CLE 12/05/2024 07:00PM ET,CLE,14.74
PF/C,Brandon Clarke (36902382),Brandon Clarke,36902382,PF/C/F/UTIL,4200,SAC@MEM 12/05/2024 08:00PM ET,MEM,16.01
SF/PF,Harrison Barnes (36902378),Harrison Barnes,36902378,SF/PF/F/UTIL,4200,CHI@SAS 12/05/2024 08:00PM ET,SAS,20.75
SG,Sam Merrill (36902416),Sam Merrill,36902416,SG/G/UTIL,4100,DEN@CLE 12/05/2024 07:00PM ET,CLE,14.15
SG,Ja'Kobe Walter (36902401),Ja'Kobe Walter,36902401,SG/G/UTIL,4100,OKC@TOR 12/05/2024 07:30PM ET,TOR,13.59
SG/SF,Alex Caruso (36902407),Alex Caruso,36902407,SG/SF/F/G/UTIL,4100,OKC@TOR 12/05/2024 07:30PM ET,OKC,16.92
C,Mason Plumlee (36902399),Mason Plumlee,36902399,C/UTIL,4100,PHX@NOP 12/05/2024 08:00PM ET,PHX,15.64
PG/SG,Miles McBride (36902412),Miles McBride,36902412,PG/SG/G/UTIL,4100,CHA@NYK 12/05/2024 07:30PM ET,NYK,21.61
SG/SF,Jaylon Tyson (36902435),Jaylon Tyson,36902435,SG/SF/F/G/UTIL,4000,DEN@CLE 12/05/2024 07:00PM ET,CLE,7.04
SG/SF,Jaylen Wells (36902419),Jaylen Wells,36902419,SG/SF/F/G/UTIL,4000,SAC@MEM 12/05/2024 08:00PM ET,MEM,20.91
PF,Vince Williams Jr. (36902432),Vince Williams Jr.,36902432,PF/F/UTIL,4000,SAC@MEM 12/05/2024 08:00PM ET,MEM,14.75
PF,Javonte Green (36902424),Javonte Green,36902424,PF/F/UTIL,4000,PHX@NOP 12/05/2024 08:00PM ET,NOP,16.26
SF,Josh Okogie (36902427),Josh Okogie,36902427,SF/F/UTIL,4000,PHX@NOP 12/05/2024 08:00PM ET,PHX,15.82
C,Mitchell Robinson (36902430),Mitchell Robinson,36902430,C/UTIL,4000,CHA@NYK 12/05/2024 07:30PM ET,NYK,0
SF/PF,Kyshawn George (36902444),Kyshawn George,36902444,SF/PF/F/UTIL,3900,DAL@WAS 12/05/2024 07:00PM ET,WAS,19.47
PG,Craig Porter Jr. (36902454),Craig Porter Jr.,36902454,PG/G/UTIL,3900,DEN@CLE 12/05/2024 07:00PM ET,CLE,7.16
SF/PF,Jake LaRavia (36902440),Jake LaRavia,36902440,SF/PF/F/UTIL,3900,SAC@MEM 12/05/2024 08:00PM ET,MEM,22.86
PG/SG,Keon Ellis (36902448),Keon Ellis,36902448,PG/SG/G/UTIL,3900,SAC@MEM 12/05/2024 08:00PM ET,SAC,15.35
C,Precious Achiuwa (36902452),Precious Achiuwa,36902452,C/UTIL,3900,CHA@NYK 12/05/2024 07:30PM ET,NYK,0
PG/SG,Lonzo Ball (36902457),Lonzo Ball,36902457,PG/SG/G/UTIL,3800,CHI@SAS 12/05/2024 08:00PM ET,CHI,16.38
SF/PF,Aaron Wiggins (36902461),Aaron Wiggins,36902461,SF/PF/F/UTIL,3700,OKC@TOR 12/05/2024 07:30PM ET,OKC,19.37
PG/SG,Davion Mitchell (36902468),Davion Mitchell,36902468,PG/SG/G/UTIL,3700,OKC@TOR 12/05/2024 07:30PM ET,TOR,19.42
PG,KJ Simpson (36902465),KJ Simpson,36902465,PG/G/UTIL,3700,CHA@NYK 12/05/2024 07:30PM ET,CHA,14.3
SF/PF,Dean Wade (36902484),Dean Wade,36902484,SF/PF/F/UTIL,3600,DEN@CLE 12/05/2024 07:00PM ET,CLE,15.89
SG/SF,Isaiah Joe (36902472),Isaiah Joe,36902472,SG/SF/F/G/UTIL,3600,OKC@TOR 12/05/2024 07:30PM ET,OKC,17.96
PF,Chris Boucher (36902481),Chris Boucher,36902481,PF/F/UTIL,3600,OKC@TOR 12/05/2024 07:30PM ET,TOR,19.28
PG/SG,Cameron Payne (36902477),Cameron Payne,36902477,PG/SG/G/UTIL,3600,CHA@NYK 12/05/2024 07:30PM ET,NYK,18.34
PF/C,Maxi Kleber (36902492),Maxi Kleber,36902492,PF/C/F/UTIL,3500,DAL@WAS 12/05/2024 07:00PM ET,DAL,7.46
C,Zach Collins (36902488),Zach Collins,36902488,C/UTIL,3500,CHI@SAS 12/05/2024 08:00PM ET,SAS,14.68
C,Jalen Smith (36902490),Jalen Smith,36902490,C/UTIL,3400,CHI@SAS 12/05/2024 08:00PM ET,CHI,17.5
PF,Ryan Dunn (36902508),Ryan Dunn,36902508,PF/F/UTIL,3400,PHX@NOP 12/05/2024 08:00PM ET,PHX,12.96
PF,Jae Crowder (36902496),Jae Crowder,36902496,PF/F/UTIL,3300,SAC@MEM 12/05/2024 08:00PM ET,SAC,11
C,Jay Huff (36902506),Jay Huff,36902506,C/UTIL,3300,SAC@MEM 12/05/2024 08:00PM ET,MEM,17
PF,Torrey Craig (36902499),Torrey Craig,36902499,PF/F/UTIL,3300,CHI@SAS 12/05/2024 08:00PM ET,CHI,9.88
PF/C,Jericho Sims (36902502),Jericho Sims,36902502,PF/C/F/UTIL,3300,CHA@NYK 12/05/2024 07:30PM ET,NYK,9.29
C,Dwight Powell (36902527),Dwight Powell,36902527,C/UTIL,3200,DAL@WAS 12/05/2024 07:00PM ET,DAL,6.75
SG/SF,Julian Strawther (36902522),Julian Strawther,36902522,SG/SF/F/G/UTIL,3200,DEN@CLE 12/05/2024 07:00PM ET,DEN,15.86
C,Jonathan Mogbo (36902516),Jonathan Mogbo,36902516,C/UTIL,3200,OKC@TOR 12/05/2024 07:30PM ET,TOR,15.03
SG/SF,Luke Kennard (36902511),Luke Kennard,36902511,SG/SF/F/G/UTIL,3200,SAC@MEM 12/05/2024 08:00PM ET,MEM,15.96
PF/C,Isaac Jones (36902518),Isaac Jones,36902518,PF/C/F/UTIL,3200,SAC@MEM 12/05/2024 08:00PM ET,SAC,7.62
SF,Jamison Battle (36902532),Jamison Battle,36902532,SF/F/UTIL,3100,OKC@TOR 12/05/2024 07:30PM ET,TOR,11.13
SF,Talen Horton-Tucker (36902529),Talen Horton-Tucker,36902529,SF/F/UTIL,3100,CHI@SAS 12/05/2024 08:00PM ET,CHI,12.84
PG,Monte Morris (36902535),Monte Morris,36902535,PG/G/UTIL,3100,PHX@NOP 12/05/2024 08:00PM ET,PHX,10.33
C,Tristan Vukcevic (36902540),Tristan Vukcevic,36902540,C/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,0
PG,Jared Butler (36902657),Jared Butler,36902657,PG/G/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,9.57
SG/SF,Johnny Davis (36902660),Johnny Davis,36902660,SG/SF/F/G/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,5.43
C,Richaun Holmes (36902665),Richaun Holmes,36902665,C/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,7.08
PF/C,Anthony Gill (36902667),Anthony Gill,36902667,PF/C/F/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,4.86
C,Marvin Bagley III (36902671),Marvin Bagley III,36902671,C/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,6.33
SF,Justin Champagnie (36902673),Justin Champagnie,36902673,SF/F/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,2
PF,Patrick Baldwin Jr. (36902676),Patrick Baldwin Jr.,36902676,PF/F/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,WAS,4.64
PF/C,Markieff Morris (36902781),Markieff Morris,36902781,PF/C/F/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,DAL,5
PG,Jazian Gortman (36902785),Jazian Gortman,36902785,PG/G/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,DAL,2.35
SF/PF,Olivier-Maxence Prosper (36902788),Olivier-Maxence Prosper,36902788,SF/PF/F/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,DAL,3.31
PG,Brandon Williams (36902792),Brandon Williams,36902792,PG/G/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,DAL,2.6
SG/SF,Kessler Edwards (36902795),Kessler Edwards,36902795,SG/SF/F/G/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,DAL,-0.12
SF,Dante Exum (36902800),Dante Exum,36902800,SF/F/UTIL,3000,DAL@WAS 12/05/2024 07:00PM ET,DAL,0
C,Dario Saric (36902538),Dario Saric,36902538,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,10.48
C,Tristan Thompson (36902679),Tristan Thompson,36902679,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,CLE,6.91
PF,JT Thor (36902681),JT Thor,36902681,PF/F/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,CLE,12.25
SF,Luke Travers (36902684),Luke Travers,36902684,SF/F/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,CLE,5.2
PG,Emoni Bates (36902687),Emoni Bates,36902687,PG/G/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,CLE,0
SG/SF,Spencer Jones (36902803),Spencer Jones,36902803,SG/SF/F/G/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,2.62
C,DeAndre Jordan (36902808),DeAndre Jordan,36902808,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,8
PG/SG,Trey Alexander (36902810),Trey Alexander,36902810,PG/SG/G/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,1.66
SF/PF,Hunter Tyson (36902814),Hunter Tyson,36902814,SF/PF/F/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,6
C,Zeke Nnaji (36902818),Zeke Nnaji,36902818,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,2.75
C,PJ Hall (36902820),PJ Hall,36902820,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,0.5
PG/SG,Jalen Pickett (36902822),Jalen Pickett,36902822,PG/SG/G/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,0
C,Vlatko Cancar (36902826),Vlatko Cancar,36902826,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,5.12
C,DaRon Holmes II (36902828),DaRon Holmes II,36902828,C/UTIL,3000,DEN@CLE 12/05/2024 07:00PM ET,DEN,0
PF,Dillon Jones (36902573),Dillon Jones,36902573,PF/F/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,6.72
PF/C,Kenrich Williams (36902576),Kenrich Williams,36902576,PF/C/F/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,11.75
C,Ulrich Chomche (36902630),Ulrich Chomche,36902630,C/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,TOR,3.25
SG,Garrett Temple (36902632),Garrett Temple,36902632,SG/G/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,TOR,3.93
PG,Jamal Shead (36902635),Jamal Shead,36902635,PG/G/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,TOR,10.89
C,Bruno Fernando (36902638),Bruno Fernando,36902638,C/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,TOR,10.27
PG,D.J. Carton (36902640),D.J. Carton,36902640,PG/G/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,TOR,3.62
C,Branden Carlson (36902746),Branden Carlson,36902746,C/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,5.17
PG,Ajay Mitchell (36902748),Ajay Mitchell,36902748,PG/G/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,11.12
PG,Adam Flagler (36902751),Adam Flagler,36902751,PG/G/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,2.78
SF,Alex Ducas (36902754),Alex Ducas,36902754,SF/F/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,0
C,Ousmane Dieng (36902757),Ousmane Dieng,36902757,C/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,10.03
PG,Nikola Topic (36902759),Nikola Topic,36902759,PG/G/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,0
C,Jaylin Williams (36902762),Jaylin Williams,36902762,C/UTIL,3000,OKC@TOR 12/05/2024 07:30PM ET,OKC,0
PF,Doug McDermott (36902570),Doug McDermott,36902570,PF/F/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,4.62
PG,Yuki Kawamura (36902614),Yuki Kawamura,36902614,PG/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,MEM,1.79
C,Colin Castleton (36902617),Colin Castleton,36902617,C/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,MEM,2.04
SG,Cam Spencer (36902619),Cam Spencer,36902619,SG/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,MEM,4.5
SG/SF,John Konchar (36902622),John Konchar,36902622,SG/SF/F/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,MEM,8.66
PF,Gregory Jackson (36902627),Gregory Jackson,36902627,PF/F/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,MEM,0
C,Alex Len (36902725),Alex Len,36902725,C/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,7.03
SG/SF,Colby Jones (36902727),Colby Jones,36902727,SG/SF/F/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,2.67
PG,Jordan McLaughlin (36902732),Jordan McLaughlin,36902732,PG/G/UTIL,3000,SAC@MEM 12/05/2024 08:00PM ET,SAC,5.90
