Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Jimmy Butler (36771842),Jimmy Butler,36771842,SF/PF/F/UTIL,7400,DAL@MIA 11/24/2024 06:00PM ET,MIA,34.56
PG,Immanuel Quickley (36771846),Immanuel Quickley,36771846,PG/G/UTIL,7300,TOR@CLE 11/24/2024 07:30PM ET,TOR,25.5
C,Jarrett Allen (36771849),Jarrett Allen,36771849,C/UTIL,7200,TOR@CLE 11/24/2024 07:30PM ET,CLE,35.53
PG/SG,Jared McCain (36771851),Jared McCain,36771851,PG/SG/G/UTIL,7100,LAC@PHI 11/24/2024 06:00PM ET,PHI,25.48
C,Ivica Zubac (36771855),Ivica Zubac,36771855,C/UTIL,7000,LAC@PHI 11/24/2024 06:00PM ET,LAC,37.84
SG/SF,Cam Thomas (36771857),Cam Thomas,36771857,SG/SF/F/G/UTIL,6800,BKN@SAC 11/24/2024 09:00PM ET,BKN,34.97
SF/PF,Cameron Johnson (36771862),Cameron Johnson,36771862,SF/PF/F/UTIL,6700,BKN@SAC 11/24/2024 09:00PM ET,BKN,32.23
PF,Keegan Murray (36771866),Keegan Murray,36771866,PF/F/UTIL,6600,BKN@SAC 11/24/2024 09:00PM ET,SAC,28.70
PG/SG,Dennis Schroder (36771874),Dennis Schroder,36771874,PG/SG/G/UTIL,6400,BKN@SAC 11/24/2024 09:00PM ET,BKN,33.75
SG/SF,Gradey Dick (36771878),Gradey Dick,36771878,SG/SF/F/G/UTIL,6200,TOR@CLE 11/24/2024 07:30PM ET,TOR,28.06
PG,Terry Rozier (36771883),Terry Rozier,36771883,PG/G/UTIL,6100,DAL@MIA 11/24/2024 06:00PM ET,MIA,26.21
SG/SF,Kevin Huerter (36771886),Kevin Huerter,36771886,SG/SF/F/G/UTIL,6000,BKN@SAC 11/24/2024 09:00PM ET,SAC,23.02
C,Kelly Olynyk (36771894),Kelly Olynyk,36771894,C/UTIL,5900,TOR@CLE 11/24/2024 07:30PM ET,TOR,0
PF,PJ Washington (36771891),PJ Washington,36771891,PF/F/UTIL,5900,DAL@MIA 11/24/2024 06:00PM ET,DAL,29.18
SG/SF,Klay Thompson (36771899),Klay Thompson,36771899,SG/SF/F/G/UTIL,5800,DAL@MIA 11/24/2024 06:00PM ET,DAL,23.08
SF,Kelly Oubre Jr. (36771896),Kelly Oubre Jr.,36771896,SF/F/UTIL,5800,LAC@PHI 11/24/2024 06:00PM ET,PHI,23.68
PG,Ty Jerome (36771904),Ty Jerome,36771904,PG/G/UTIL,5700,TOR@CLE 11/24/2024 07:30PM ET,CLE,22.28
SF/PF,Ochai Agbaji (36771907),Ochai Agbaji,36771907,SF/PF/F/UTIL,5600,TOR@CLE 11/24/2024 07:30PM ET,TOR,25.55
SG/SF,Malik Monk (36771911),Malik Monk,36771911,SG/SF/F/G/UTIL,5500,BKN@SAC 11/24/2024 09:00PM ET,SAC,23.35
PF,Max Strus (36771916),Max Strus,36771916,PF/F/UTIL,5400,TOR@CLE 11/24/2024 07:30PM ET,CLE,0
C,Dereck Lively II (36771919),Dereck Lively II,36771919,C/UTIL,5300,DAL@MIA 11/24/2024 06:00PM ET,DAL,24.40
C,Nic Claxton (36771921),Nic Claxton,36771921,C/UTIL,5300,BKN@SAC 11/24/2024 09:00PM ET,BKN,25.56
C,Daniel Gafford (36771923),Daniel Gafford,36771923,C/UTIL,5200,DAL@MIA 11/24/2024 06:00PM ET,DAL,25.27
SF/PF,Jaime Jaquez Jr. (36771925),Jaime Jaquez Jr.,36771925,SF/PF/F/UTIL,5200,DAL@MIA 11/24/2024 06:00PM ET,MIA,22.5
PG,Ben Simmons (36771935),Ben Simmons,36771935,PG/G/UTIL,5100,BKN@SAC 11/24/2024 09:00PM ET,BKN,24.10
C,Andre Drummond (36771929),Andre Drummond,36771929,C/UTIL,5100,LAC@PHI 11/24/2024 06:00PM ET,PHI,23.5
SF/PF,Georges Niang (36771942),Georges Niang,36771942,SF/PF/F/UTIL,5000,TOR@CLE 11/24/2024 07:30PM ET,CLE,16.66
PF/C,Guerschon Yabusele (36771938),Guerschon Yabusele,36771938,PF/C/F/UTIL,5000,LAC@PHI 11/24/2024 06:00PM ET,PHI,21.33
PG/SG,Davion Mitchell (36771950),Davion Mitchell,36771950,PG/SG/G/UTIL,4900,TOR@CLE 11/24/2024 07:30PM ET,TOR,22.27
PF/C,Trey Lyles (36771946),Trey Lyles,36771946,PF/C/F/UTIL,4900,BKN@SAC 11/24/2024 09:00PM ET,SAC,15.27
PG,Bruce Brown (36771954),Bruce Brown,36771954,PG/G/UTIL,4800,TOR@CLE 11/24/2024 07:30PM ET,TOR,0
PF,Caleb Martin (36771957),Caleb Martin,36771957,PF/F/UTIL,4800,LAC@PHI 11/24/2024 06:00PM ET,PHI,23.53
SF/PF,Naji Marshall (36771960),Naji Marshall,36771960,SF/PF/F/UTIL,4700,DAL@MIA 11/24/2024 06:00PM ET,DAL,20.53
SF/PF,Haywood Highsmith (36771964),Haywood Highsmith,36771964,SF/PF/F/UTIL,4600,DAL@MIA 11/24/2024 06:00PM ET,MIA,16.59
SG/SF,Jaylon Tyson (36771968),Jaylon Tyson,36771968,SG/SF/F/G/UTIL,4500,TOR@CLE 11/24/2024 07:30PM ET,CLE,8.54
PG/SG,Keon Ellis (36771976),Keon Ellis,36771976,PG/SG/G/UTIL,4500,BKN@SAC 11/24/2024 09:00PM ET,SAC,15.12
SG,Duncan Robinson (36771984),Duncan Robinson,36771984,SG/G/UTIL,4400,DAL@MIA 11/24/2024 06:00PM ET,MIA,18.17
PG/SG,Kris Dunn (36771980),Kris Dunn,36771980,PG/SG/G/UTIL,4400,LAC@PHI 11/24/2024 06:00PM ET,LAC,19.85
PF/C,Chris Boucher (36771995),Chris Boucher,36771995,PF/C/F/UTIL,4300,TOR@CLE 11/24/2024 07:30PM ET,TOR,21.23
SG/SF,Quentin Grimes (36771990),Quentin Grimes,36771990,SG/SF/F/G/UTIL,4300,DAL@MIA 11/24/2024 06:00PM ET,DAL,13.73
PG,Kevin Porter Jr. (36771987),Kevin Porter Jr.,36771987,PG/G/UTIL,4300,LAC@PHI 11/24/2024 06:00PM ET,LAC,18.02
SF/PF,Amir Coffey (36771999),Amir Coffey,36771999,SF/PF/F/UTIL,4200,LAC@PHI 11/24/2024 06:00PM ET,LAC,16.69
PG,Craig Porter Jr. (36772003),Craig Porter Jr.,36772003,PG/G/UTIL,4100,TOR@CLE 11/24/2024 07:30PM ET,CLE,8.88
C,Kevin Love (36772006),Kevin Love,36772006,C/UTIL,4000,DAL@MIA 11/24/2024 06:00PM ET,MIA,19.3
PG/SG,Jaden Hardy (36772008),Jaden Hardy,36772008,PG/SG/G/UTIL,3900,DAL@MIA 11/24/2024 06:00PM ET,DAL,10.3
PF,Nikola Jovic (36772012),Nikola Jovic,36772012,PF/F/UTIL,3900,DAL@MIA 11/24/2024 06:00PM ET,MIA,17.56
SF,Jalen Wilson (36772018),Jalen Wilson,36772018,SF/F/UTIL,3800,BKN@SAC 11/24/2024 09:00PM ET,BKN,16.67
PG,Kyle Lowry (36772015),Kyle Lowry,36772015,PG/G/UTIL,3800,LAC@PHI 11/24/2024 06:00PM ET,PHI,17.48
SF/PF,Dean Wade (36772033),Dean Wade,36772033,SF/PF/F/UTIL,3700,TOR@CLE 11/24/2024 07:30PM ET,CLE,16.27
SF/PF,Doug McDermott (36772021),Doug McDermott,36772021,SF/PF/F/UTIL,3700,BKN@SAC 11/24/2024 09:00PM ET,SAC,5.94
SG/SF,Ziaire Williams (36772025),Ziaire Williams,36772025,SG/SF/F/G/UTIL,3700,BKN@SAC 11/24/2024 09:00PM ET,BKN,18.31
PF,Bojan Bogdanovic (36772030),Bojan Bogdanovic,36772030,PF/F/UTIL,3700,BKN@SAC 11/24/2024 09:00PM ET,BKN,0
SG/SF,Isaac Okoro (36772043),Isaac Okoro,36772043,SG/SF/F/G/UTIL,3600,TOR@CLE 11/24/2024 07:30PM ET,CLE,13.42
PF/C,Maxi Kleber (36772039),Maxi Kleber,36772039,PF/C/F/UTIL,3600,DAL@MIA 11/24/2024 06:00PM ET,DAL,7.18
C,Alex Len (36772037),Alex Len,36772037,C/UTIL,3600,BKN@SAC 11/24/2024 09:00PM ET,SAC,8.29
C,Tristan Thompson (36772051),Tristan Thompson,36772051,C/UTIL,3500,TOR@CLE 11/24/2024 07:30PM ET,CLE,6.36
PG/SG,Josh Richardson (36772053),Josh Richardson,36772053,PG/SG/G/UTIL,3500,DAL@MIA 11/24/2024 06:00PM ET,MIA,10.25
PF,Derrick Jones Jr. (36772048),Derrick Jones Jr.,36772048,PF/F/UTIL,3500,LAC@PHI 11/24/2024 06:00PM ET,LAC,19.5
SG,Eric Gordon (36772057),Eric Gordon,36772057,SG/G/UTIL,3500,LAC@PHI 11/24/2024 06:00PM ET,PHI,10.10
C,Jonathan Mogbo (36772065),Jonathan Mogbo,36772065,C/UTIL,3400,TOR@CLE 11/24/2024 07:30PM ET,TOR,14.59
SG,Sam Merrill (36772067),Sam Merrill,36772067,SG/G/UTIL,3400,TOR@CLE 11/24/2024 07:30PM ET,CLE,13.33
PG/SG,Alec Burks (36772070),Alec Burks,36772070,PG/SG/G/UTIL,3400,DAL@MIA 11/24/2024 06:00PM ET,MIA,14.33
SG/SF,Terance Mann (36772060),Terance Mann,36772060,SG/SF/F/G/UTIL,3400,LAC@PHI 11/24/2024 06:00PM ET,LAC,14.62
C,Bruno Fernando (36772077),Bruno Fernando,36772077,C/UTIL,3300,TOR@CLE 11/24/2024 07:30PM ET,TOR,10.39
PG,Jordan McLaughlin (36772074),Jordan McLaughlin,36772074,PG/G/UTIL,3300,BKN@SAC 11/24/2024 09:00PM ET,SAC,7.12
PF/C,Trendon Watford (36772079),Trendon Watford,36772079,PF/C/F/UTIL,3300,BKN@SAC 11/24/2024 09:00PM ET,BKN,15.33
C,Mo Bamba (36772083),Mo Bamba,36772083,C/UTIL,3300,LAC@PHI 11/24/2024 06:00PM ET,LAC,16.75
PG,Reggie Jackson (36772085),Reggie Jackson,36772085,PG/G/UTIL,3300,LAC@PHI 11/24/2024 06:00PM ET,PHI,10.68
SG,Garrett Temple (36772096),Garrett Temple,36772096,SG/G/UTIL,3200,TOR@CLE 11/24/2024 07:30PM ET,TOR,5.1
PG,Dru Smith (36772088),Dru Smith,36772088,PG/G/UTIL,3200,DAL@MIA 11/24/2024 06:00PM ET,MIA,10.25
SG/SF,Ricky Council IV (36772091),Ricky Council IV,36772091,SG/SF/F/G/UTIL,3200,LAC@PHI 11/24/2024 06:00PM ET,PHI,4.33
PF/C,Nicolas Batum (36772099),Nicolas Batum,36772099,PF/C/F/UTIL,3200,LAC@PHI 11/24/2024 06:00PM ET,LAC,11.37
SF,Jamison Battle (36772109),Jamison Battle,36772109,SF/F/UTIL,3100,TOR@CLE 11/24/2024 07:30PM ET,TOR,10.07
SF/PF,Olivier-Maxence Prosper (36772105),Olivier-Maxence Prosper,36772105,SF/PF/F/UTIL,3100,DAL@MIA 11/24/2024 06:00PM ET,DAL,3.75
SG/SF,Pelle Larsson (36772125),Pelle Larsson,36772125,SG/SF/F/G/UTIL,3100,DAL@MIA 11/24/2024 06:00PM ET,MIA,9.25
C,Isaac Jones (36772103),Isaac Jones,36772103,C/UTIL,3100,BKN@SAC 11/24/2024 09:00PM ET,SAC,2.11
PG/SG,Keon Johnson (36772112),Keon Johnson,36772112,PG/SG/G/UTIL,3100,BKN@SAC 11/24/2024 09:00PM ET,BKN,10.68
PF/C,Noah Clowney (36772116),Noah Clowney,36772116,PF/C/F/UTIL,3100,BKN@SAC 11/24/2024 09:00PM ET,BKN,13.84
SG/SF,Jordan Miller (36772120),Jordan Miller,36772120,SG/SF/F/G/UTIL,3100,LAC@PHI 11/24/2024 06:00PM ET,LAC,9.21
PG/SG,Jeff Dowtin (36772130),Jeff Dowtin,36772130,PG/SG/G/UTIL,3100,LAC@PHI 11/24/2024 06:00PM ET,PHI,5.69
PG,Jamal Shead (36772134),Jamal Shead,36772134,PG/G/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,TOR,10.81
PG,D.J. Carton (36772137),D.J. Carton,36772137,PG/G/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,TOR,3.62
PF,JT Thor (36772152),JT Thor,36772152,PF/F/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,CLE,12.25
SF,Luke Travers (36772155),Luke Travers,36772155,SF/F/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,CLE,6.5
PG,Emoni Bates (36772158),Emoni Bates,36772158,PG/G/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,CLE,0
C,Ulrich Chomche (36772214),Ulrich Chomche,36772214,C/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,TOR,3.25
SG,Ja'Kobe Walter (36772216),Ja'Kobe Walter,36772216,SG/G/UTIL,3000,TOR@CLE 11/24/2024 07:30PM ET,TOR,7.69
C,Thomas Bryant (36772140),Thomas Bryant,36772140,C/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,MIA,11.39
PF,Keshad Johnson (36772142),Keshad Johnson,36772142,PF/F/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,MIA,0
PG/SF,Josh Christopher (36772145),Josh Christopher,36772145,PG/SF/F/G/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,MIA,0
C,Kel'el Ware (36772150),Kel'el Ware,36772150,C/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,MIA,5.09
PF/C,Markieff Morris (36772191),Markieff Morris,36772191,PF/C/F/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,5
PG,Spencer Dinwiddie (36772195),Spencer Dinwiddie,36772195,PG/G/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,10.05
PG,Jazian Gortman (36772198),Jazian Gortman,36772198,PG/G/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,1.5
C,Dwight Powell (36772201),Dwight Powell,36772201,C/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,7.12
PG,Brandon Williams (36772203),Brandon Williams,36772203,PG/G/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,2.6
SG/SF,Kessler Edwards (36772206),Kessler Edwards,36772206,SG/SF/F/G/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,-0.17
SF,Dante Exum (36772211),Dante Exum,36772211,SF/F/UTIL,3000,DAL@MIA 11/24/2024 06:00PM ET,DAL,0
SG/SF,Colby Jones (36772161),Colby Jones,36772161,SG/SF/F/G/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,SAC,2.16
C,Orlando Robinson (36772166),Orlando Robinson,36772166,C/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,SAC,8.5
SG,Mason Jones (36772168),Mason Jones,36772168,SG/G/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,SAC,5.17
PF,Isaiah Crawford (36772171),Isaiah Crawford,36772171,PF/F/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,SAC,0
PG,Devin Carter (36772174),Devin Carter,36772174,PG/G/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,SAC,0
SF,Cui Yongxi (36772219),Cui Yongxi,36772219,SF/F/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,BKN,0.33
SG/SF,Tyrese Martin (36772222),Tyrese Martin,36772222,SG/SF/F/G/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,BKN,3.12
PG,Shake Milton (36772227),Shake Milton,36772227,PG/G/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,BKN,6.29
SF,Dariq Whitehead (36772230),Dariq Whitehead,36772230,SF/F/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,BKN,0.25
SF,Jaylen Martin (36772233),Jaylen Martin,36772233,SF/F/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,BKN,1.75
C,Day'Ron Sharpe (36772236),Day'Ron Sharpe,36772236,C/UTIL,3000,BKN@SAC 11/24/2024 09:00PM ET,BKN,0
SF,Justin Edwards (36772177),Justin Edwards,36772177,SF/F/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,PHI,0
SF/PF,KJ Martin (36772180),KJ Martin,36772180,SF/PF/F/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,PHI,9.60
C,Adem Bona (36772184),Adem Bona,36772184,C/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,PHI,3.22
PG/SF,Lester Quinones (36772186),Lester Quinones,36772186,PG/SF/F/G/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,PHI,4.12
SG,Cam Christie (36772238),Cam Christie,36772238,SG/G/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,LAC,0
PF/C,Kai Jones (36772241),Kai Jones,36772241,PF/C/F/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,LAC,5.93
PF/C,Kobe Brown (36772245),Kobe Brown,36772245,PF/C/F/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,LAC,6.2
PG,Bones Hyland (36772249),Bones Hyland,36772249,PG/G/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,LAC,7.44
SG,Trentyn Flowers (36772252),Trentyn Flowers,36772252,SG/G/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,LAC,0
PF,P.J. Tucker (36772255),P.J. Tucker,36772255,PF/F/UTIL,3000,LAC@PHI 11/24/2024 06:00PM ET,LAC,0
