Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Lonzo Ball (36828161),Lonzo Ball,36828161,PG/G/UTIL,4200,BOS@CHI 11/29/2024 08:00PM ET,CHI,16.69
SG/SF,Alex Caruso (36828152),Alex Caruso,36828152,SG/SF/F/G/UTIL,4200,OKC@LAL 11/29/2024 10:00PM ET,OKC,16.92
C,Isaiah Stewart (36828164),Isaiah Stewart,36828164,C/UTIL,4100,DET@IND 11/29/2024 08:00PM ET,DET,21.59
SF/PF,Aaron Nesmith (36828170),Aaron Nesmith,36828170,SF/PF/F/UTIL,4100,DET@IND 11/29/2024 08:00PM ET,IND,17.75
PF/C,Chris Boucher (36828166),Chris Boucher,36828166,PF/C/F/UTIL,4100,TOR@MIA 11/29/2024 08:00PM ET,TOR,20.17
C,Jarred Vanderbilt (36828174),Jarred Vanderbilt,36828174,C/UTIL,4100,OKC@LAL 11/29/2024 10:00PM ET,LAL,0
PG/SG,Cason Wallace (36828176),Cason Wallace,36828176,PG/SG/G/UTIL,4100,OKC@LAL 11/29/2024 10:00PM ET,OKC,18.29
SG,Kentavious Caldwell-Pope (36828185),Kentavious Caldwell-Pope,36828185,SG/G/UTIL,4000,ORL@BKN 11/29/2024 07:30PM ET,ORL,17.60
PF,Bojan Bogdanovic (36828188),Bojan Bogdanovic,36828188,PF/F/UTIL,4000,ORL@BKN 11/29/2024 07:30PM ET,BKN,0
SF/PF,Amir Coffey (36828195),Amir Coffey,36828195,SF/PF/F/UTIL,4000,LAC@MIN 11/29/2024 07:30PM ET,LAC,16.19
SG/SF,Quenton Jackson (36828180),Quenton Jackson,36828180,SG/SF/F/G/UTIL,4000,DET@IND 11/29/2024 08:00PM ET,IND,15.70
SF/PF,Haywood Highsmith (36828191),Haywood Highsmith,36828191,SF/PF/F/UTIL,4000,TOR@MIA 11/29/2024 08:00PM ET,MIA,15.91
PG/SG,Cole Anthony (36828206),Cole Anthony,36828206,PG/SG/G/UTIL,3900,ORL@BKN 11/29/2024 07:30PM ET,ORL,10.62
PF/C,Trendon Watford (36828214),Trendon Watford,36828214,PF/C/F/UTIL,3900,ORL@BKN 11/29/2024 07:30PM ET,BKN,16.54
SG/SF,Nickeil Alexander-Walker (36828201),Nickeil Alexander-Walker,36828201,SG/SF/F/G/UTIL,3900,LAC@MIN 11/29/2024 07:30PM ET,MIN,18.90
SF/PF,Jarace Walker (36828210),Jarace Walker,36828210,SF/PF/F/UTIL,3900,DET@IND 11/29/2024 08:00PM ET,IND,14.36
C,Neemias Queta (36828199),Neemias Queta,36828199,C/UTIL,3900,BOS@CHI 11/29/2024 08:00PM ET,BOS,16.88
C,Christian Wood (36828218),Christian Wood,36828218,C/UTIL,3900,OKC@LAL 11/29/2024 10:00PM ET,LAL,0
C,Duop Reath (36828220),Duop Reath,36828220,C/UTIL,3900,SAC@POR 11/29/2024 10:00PM ET,POR,3.1
SG/SF,Tim Hardaway Jr. (36828225),Tim Hardaway Jr.,36828225,SG/SF/F/G/UTIL,3800,DET@IND 11/29/2024 08:00PM ET,DET,16.69
PF,Torrey Craig (36828222),Torrey Craig,36828222,PF/F/UTIL,3800,BOS@CHI 11/29/2024 08:00PM ET,CHI,8.6
SF/PF,Matas Buzelis (36828230),Matas Buzelis,36828230,SF/PF/F/UTIL,3800,BOS@CHI 11/29/2024 08:00PM ET,CHI,9.45
SF,Rayan Rupert (36828234),Rayan Rupert,36828234,SF/F/UTIL,3800,SAC@POR 11/29/2024 10:00PM ET,POR,7.16
PF,Derrick Jones Jr. (36828237),Derrick Jones Jr.,36828237,PF/F/UTIL,3700,LAC@MIN 11/29/2024 07:30PM ET,LAC,19.66
PF/C,Obi Toppin (36828246),Obi Toppin,36828246,PF/C/F/UTIL,3700,DET@IND 11/29/2024 08:00PM ET,IND,17.64
C,Kevin Love (36828240),Kevin Love,36828240,C/UTIL,3700,TOR@MIA 11/29/2024 08:00PM ET,MIA,19.18
SF/PF,Sam Hauser (36828242),Sam Hauser,36828242,SF/PF/F/UTIL,3700,BOS@CHI 11/29/2024 08:00PM ET,BOS,16.4
PF,Tristan da Silva (36828250),Tristan da Silva,36828250,PF/F/UTIL,3600,ORL@BKN 11/29/2024 07:30PM ET,ORL,16.34
SF/PF,Doug McDermott (36828253),Doug McDermott,36828253,SF/PF/F/UTIL,3600,SAC@POR 11/29/2024 10:00PM ET,SAC,4.92
PG,Shake Milton (36828274),Shake Milton,36828274,PG/G/UTIL,3500,ORL@BKN 11/29/2024 07:30PM ET,BKN,8.63
PG/SG,Wendell Moore Jr. (36828267),Wendell Moore Jr.,36828267,PG/SG/G/UTIL,3500,DET@IND 11/29/2024 08:00PM ET,DET,12.72
SG/SF,Pelle Larsson (36828259),Pelle Larsson,36828259,SG/SF/F/G/UTIL,3500,TOR@MIA 11/29/2024 08:00PM ET,MIA,11.43
C,Luke Kornet (36828257),Luke Kornet,36828257,C/UTIL,3500,BOS@CHI 11/29/2024 08:00PM ET,BOS,14.34
PG,Ajay Mitchell (36828264),Ajay Mitchell,36828264,PG/G/UTIL,3500,OKC@LAL 11/29/2024 10:00PM ET,OKC,11.96
SG,Cam Reddish (36828271),Cam Reddish,36828271,SG/G/UTIL,3500,OKC@LAL 11/29/2024 10:00PM ET,LAL,11.69
SG/SF,Terance Mann (36828279),Terance Mann,36828279,SG/SF/F/G/UTIL,3400,LAC@MIN 11/29/2024 07:30PM ET,LAC,15.55
PG/SG,Alec Burks (36828286),Alec Burks,36828286,PG/SG/G/UTIL,3400,TOR@MIA 11/29/2024 08:00PM ET,MIA,13.83
C,Jalen Smith (36828277),Jalen Smith,36828277,C/UTIL,3400,BOS@CHI 11/29/2024 08:00PM ET,CHI,17.68
C,Alex Len (36828284),Alex Len,36828284,C/UTIL,3400,SAC@POR 11/29/2024 10:00PM ET,SAC,7.45
PF/C,Noah Clowney (36828296),Noah Clowney,36828296,PF/C/F/UTIL,3300,ORL@BKN 11/29/2024 07:30PM ET,BKN,14.65
PG,Marcus Sasser (36828293),Marcus Sasser,36828293,PG/G/UTIL,3300,DET@IND 11/29/2024 08:00PM ET,DET,11.31
PF,Nikola Jovic (36828290),Nikola Jovic,36828290,PF/F/UTIL,3300,TOR@MIA 11/29/2024 08:00PM ET,MIA,16.5
SF,Jamison Battle (36828303),Jamison Battle,36828303,SF/F/UTIL,3300,TOR@MIA 11/29/2024 08:00PM ET,TOR,11.54
SF,Max Christie (36828300),Max Christie,36828300,SF/F/UTIL,3300,OKC@LAL 11/29/2024 10:00PM ET,LAL,10.96
SF/PF,Jett Howard (36828319),Jett Howard,36828319,SF/PF/F/UTIL,3200,ORL@BKN 11/29/2024 07:30PM ET,ORL,7.17
PG/SG,Keon Johnson (36828323),Keon Johnson,36828323,PG/SG/G/UTIL,3200,ORL@BKN 11/29/2024 07:30PM ET,BKN,10.52
PG,Rob Dillingham (36828306),Rob Dillingham,36828306,PG/G/UTIL,3200,LAC@MIN 11/29/2024 07:30PM ET,MIN,6.75
SF,Ronald Holland II (36828309),Ronald Holland II,36828309,SF/F/UTIL,3200,DET@IND 11/29/2024 08:00PM ET,DET,11.4
C,Jonathan Mogbo (36828312),Jonathan Mogbo,36828312,C/UTIL,3200,TOR@MIA 11/29/2024 08:00PM ET,TOR,14.68
SG/SF,Dalen Terry (36828314),Dalen Terry,36828314,SG/SF/F/G/UTIL,3200,BOS@CHI 11/29/2024 08:00PM ET,CHI,9.49
SG/SF,Gary Harris (36828336),Gary Harris,36828336,SG/SF/F/G/UTIL,3100,ORL@BKN 11/29/2024 07:30PM ET,ORL,8.31
PF/C,Nicolas Batum (36828351),Nicolas Batum,36828351,PF/C/F/UTIL,3100,LAC@MIN 11/29/2024 07:30PM ET,LAC,11.19
PF,Simone Fontecchio (36828341),Simone Fontecchio,36828341,PF/F/UTIL,3100,DET@IND 11/29/2024 08:00PM ET,DET,12.62
C,Moses Brown (36828349),Moses Brown,36828349,C/UTIL,3100,DET@IND 11/29/2024 08:00PM ET,IND,9.3
PG/SF,Talen Horton-Tucker (36828331),Talen Horton-Tucker,36828331,PG/SF/F/G/UTIL,3100,BOS@CHI 11/29/2024 08:00PM ET,CHI,11.93
PF,Julian Phillips (36828344),Julian Phillips,36828344,PF/F/UTIL,3100,BOS@CHI 11/29/2024 08:00PM ET,CHI,9.62
PF/C,Kenrich Williams (36828327),Kenrich Williams,36828327,PF/C/F/UTIL,3100,OKC@LAL 11/29/2024 10:00PM ET,OKC,11.78
C,Christian Koloko (36828347),Christian Koloko,36828347,C/UTIL,3100,OKC@LAL 11/29/2024 10:00PM ET,LAL,6.3
SG/SF,Tyrese Martin (36828376),Tyrese Martin,36828376,SG/SF/F/G/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,BKN,12.17
SF,Cui Yongxi (36828401),Cui Yongxi,36828401,SF/F/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,BKN,0.33
SF,Dariq Whitehead (36828404),Dariq Whitehead,36828404,SF/F/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,BKN,0.25
SF,Jaylen Martin (36828407),Jaylen Martin,36828407,SF/F/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,BKN,1.75
C,Day'Ron Sharpe (36828410),Day'Ron Sharpe,36828410,C/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,BKN,0
SF/PF,Caleb Houstan (36828524),Caleb Houstan,36828524,SF/PF/F/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,ORL,1.81
PG,Cory Joseph (36828528),Cory Joseph,36828528,PG/G/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,ORL,3.58
PG,Trevelin Queen (36828531),Trevelin Queen,36828531,PG/G/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,ORL,1.5
PG,Mac McClung (36828534),Mac McClung,36828534,PG/G/UTIL,3000,ORL@BKN 11/29/2024 07:30PM ET,ORL,4.25
C,Mo Bamba (36828387),Mo Bamba,36828387,C/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,16.92
C,Jesse Edwards (36828485),Jesse Edwards,36828485,C/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,0
PF,PJ Dozier (36828487),PJ Dozier,36828487,PF/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,3.31
SF,Josh Minott (36828490),Josh Minott,36828490,SF/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,2.57
PG,Daishen Nix (36828493),Daishen Nix,36828493,PG/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,0
PF/C,Leonard Miller (36828496),Leonard Miller,36828496,PF/C/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,0
SG/SF,Terrence Shannon Jr. (36828500),Terrence Shannon Jr.,36828500,SG/SF/F/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,3
SG,Jaylen Clark (36828505),Jaylen Clark,36828505,SG/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,0
C,Luka Garza (36828508),Luka Garza,36828508,C/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,3.31
PF,Joe Ingles (36828510),Joe Ingles,36828510,PF/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,MIN,2.21
SG,Cam Christie (36828604),Cam Christie,36828604,SG/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,0
PF/C,Kai Jones (36828607),Kai Jones,36828607,PF/C/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,6.36
SG/SF,Jordan Miller (36828611),Jordan Miller,36828611,SG/SF/F/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,11.89
PG,Bones Hyland (36828616),Bones Hyland,36828616,PG/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,8.32
SG,Trentyn Flowers (36828619),Trentyn Flowers,36828619,SG/G/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,0
PF/C,Kobe Brown (36828622),Kobe Brown,36828622,PF/C/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,6.93
PF,P.J. Tucker (36828626),P.J. Tucker,36828626,PF/F/UTIL,3000,LAC@MIN 11/29/2024 07:30PM ET,LAC,0
PG/SG,Alondes Williams (36828383),Alondes Williams,36828383,PG/SG/G/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,DET,7
PF/C,James Johnson (36828464),James Johnson,36828464,PF/C/F/UTIL,3000,DET@IND 11/29/2024 08:00PM ET,IND,3.33
