Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Tyler Herro (36893584),Tyler Herro,36893584,PG/G/UTIL,7600,LAL@MIA 12/04/2024 07:30PM ET,MIA,40.25
PF/C,Julius Randle (36893587),Julius Randle,36893587,PF/C/F/UTIL,7600,MIN@LAC 12/04/2024 10:30PM ET,MIN,36.9
PG,Dennis Schroder (36893599),Dennis Schroder,36893599,PG/G/UTIL,7500,IND@BKN 12/04/2024 07:30PM ET,BKN,35.16
SF/PF,Jimmy Butler (36893595),Jimmy Butler,36893595,SF/PF/F/UTIL,7500,LAL@MIA 12/04/2024 07:30PM ET,MIA,35.11
SF,Bennedict Mathurin (36893607),Bennedict Mathurin,36893607,SF/F/UTIL,7100,IND@BKN 12/04/2024 07:30PM ET,IND,31.58
C,Kristaps Porzingis (36893610),Kristaps Porzingis,36893610,C/UTIL,7000,DET@BOS 12/04/2024 07:30PM ET,BOS,35.83
C,Myles Turner (36893614),Myles Turner,36893614,C/UTIL,6900,IND@BKN 12/04/2024 07:30PM ET,IND,32.75
C,Ivica Zubac (36893612),Ivica Zubac,36893612,C/UTIL,6800,MIN@LAC 12/04/2024 10:30PM ET,LAC,37
PG/SG,Jared McCain (36893616),Jared McCain,36893616,PG/SG/G/UTIL,6800,ORL@PHI 12/04/2024 07:30PM ET,PHI,24.63
PG/SG,Derrick White (36893620),Derrick White,36893620,PG/SG/G/UTIL,6600,DET@BOS 12/04/2024 07:30PM ET,BOS,35.95
SF/PF,Cameron Johnson (36893629),Cameron Johnson,36893629,SF/PF/F/UTIL,6600,IND@BKN 12/04/2024 07:30PM ET,BKN,31.45
C,Rudy Gobert (36893624),Rudy Gobert,36893624,C/UTIL,6600,MIN@LAC 12/04/2024 10:30PM ET,MIN,31.2
PG,Jalen Suggs (36893633),Jalen Suggs,36893633,PG/G/UTIL,6600,ORL@PHI 12/04/2024 07:30PM ET,ORL,30.72
PF,Tobias Harris (36893640),Tobias Harris,36893640,PF/F/UTIL,6500,DET@BOS 12/04/2024 07:30PM ET,DET,29.53
C,Brook Lopez (36893643),Brook Lopez,36893643,C/UTIL,6300,ATL@MIL 12/04/2024 08:00PM ET,MIL,29
PG/SG,Dyson Daniels (36893645),Dyson Daniels,36893645,PG/SG/G/UTIL,6200,ATL@MIL 12/04/2024 08:00PM ET,ATL,32.49
C,Jalen Duren (36893649),Jalen Duren,36893649,C/UTIL,6100,DET@BOS 12/04/2024 07:30PM ET,DET,27.30
C,Nic Claxton (36893660),Nic Claxton,36893660,C/UTIL,6000,IND@BKN 12/04/2024 07:30PM ET,BKN,25
PF/C,Guerschon Yabusele (36893656),Guerschon Yabusele,36893656,PF/C/F/UTIL,6000,ORL@PHI 12/04/2024 07:30PM ET,PHI,22.28
SG/SF,Malik Beasley (36893666),Malik Beasley,36893666,SG/SF/F/G/UTIL,5900,DET@BOS 12/04/2024 07:30PM ET,DET,24.66
PF/C,Bobby Portis (36893662),Bobby Portis,36893662,PF/C/F/UTIL,5900,ATL@MIL 12/04/2024 08:00PM ET,MIL,26.14
PG,Ben Simmons (36893671),Ben Simmons,36893671,PG/G/UTIL,5800,IND@BKN 12/04/2024 07:30PM ET,BKN,23.78
PG/SG,Payton Pritchard (36893674),Payton Pritchard,36893674,PG/SG/G/UTIL,5500,DET@BOS 12/04/2024 07:30PM ET,BOS,28.51
SG,Kelly Oubre Jr. (36893680),Kelly Oubre Jr.,36893680,SG/G/UTIL,5300,ORL@PHI 12/04/2024 07:30PM ET,PHI,24.04
C,Clint Capela (36893685),Clint Capela,36893685,C/UTIL,5200,ATL@MIL 12/04/2024 08:00PM ET,ATL,27.32
SG/SF,Ziaire Williams (36893691),Ziaire Williams,36893691,SG/SF/F/G/UTIL,5100,IND@BKN 12/04/2024 07:30PM ET,BKN,18.43
C,Goga Bitadze (36893683),Goga Bitadze,36893683,C/UTIL,5100,ORL@PHI 12/04/2024 07:30PM ET,ORL,24.51
PF/C,Wendell Carter Jr. (36893687),Wendell Carter Jr.,36893687,PF/C/F/UTIL,5100,ORL@PHI 12/04/2024 07:30PM ET,ORL,24.65
PG,Jrue Holiday (36893700),Jrue Holiday,36893700,PG/G/UTIL,5000,DET@BOS 12/04/2024 07:30PM ET,BOS,25.10
SF,Jalen Wilson (36893703),Jalen Wilson,36893703,SF/F/UTIL,5000,IND@BKN 12/04/2024 07:30PM ET,BKN,16.70
SF/PF,Jaime Jaquez Jr. (36893696),Jaime Jaquez Jr.,36893696,SF/PF/F/UTIL,5000,LAL@MIA 12/04/2024 07:30PM ET,MIA,22.15
PF/C,Al Horford (36893713),Al Horford,36893713,PF/C/F/UTIL,4900,DET@BOS 12/04/2024 07:30PM ET,BOS,23.44
PG,D'Angelo Russell (36893710),D'Angelo Russell,36893710,PG/G/UTIL,4900,LAL@MIA 12/04/2024 07:30PM ET,LAL,25.35
PG/SG,Terry Rozier (36893717),Terry Rozier,36893717,PG/SG/G/UTIL,4900,LAL@MIA 12/04/2024 07:30PM ET,MIA,23.87
SF/PF,De'Andre Hunter (36893706),De'Andre Hunter,36893706,SF/PF/F/UTIL,4900,ATL@MIL 12/04/2024 08:00PM ET,ATL,27.61
PG,T.J. McConnell (36893721),T.J. McConnell,36893721,PG/G/UTIL,4800,IND@BKN 12/04/2024 07:30PM ET,IND,21.93
SF/PF,Rui Hachimura (36893733),Rui Hachimura,36893733,SF/PF/F/UTIL,4800,LAL@MIA 12/04/2024 07:30PM ET,LAL,24.39
PG,Mike Conley (36893724),Mike Conley,36893724,PG/G/UTIL,4800,MIN@LAC 12/04/2024 10:30PM ET,MIN,23.17
SF,Jaden McDaniels (36893730),Jaden McDaniels,36893730,SF/F/UTIL,4800,MIN@LAC 12/04/2024 10:30PM ET,MIN,21.19
PF,Caleb Martin (36893727),Caleb Martin,36893727,PF/F/UTIL,4800,ORL@PHI 12/04/2024 07:30PM ET,PHI,22.04
PF/C,Trendon Watford (36893741),Trendon Watford,36893741,PF/C/F/UTIL,4700,IND@BKN 12/04/2024 07:30PM ET,BKN,17.56
SG/SF,Dalton Knecht (36893745),Dalton Knecht,36893745,SG/SF/F/G/UTIL,4700,LAL@MIA 12/04/2024 07:30PM ET,LAL,19.48
PG/SG,Donte DiVincenzo (36893737),Donte DiVincenzo,36893737,PG/SG/G/UTIL,4700,MIN@LAC 12/04/2024 10:30PM ET,MIN,21.51
PF,Dorian Finney-Smith (36893756),Dorian Finney-Smith,36893756,PF/F/UTIL,4600,IND@BKN 12/04/2024 07:30PM ET,BKN,22.27
PF/C,Naz Reid (36893752),Naz Reid,36893752,PF/C/F/UTIL,4600,MIN@LAC 12/04/2024 10:30PM ET,MIN,25.28
C,Onyeka Okongwu (36893750),Onyeka Okongwu,36893750,C/UTIL,4600,ATL@MIL 12/04/2024 08:00PM ET,ATL,24.41
SF/PF,Sam Hauser (36893759),Sam Hauser,36893759,SF/PF/F/UTIL,4500,DET@BOS 12/04/2024 07:30PM ET,BOS,16.91
PG/SG,Keon Johnson (36893763),Keon Johnson,36893763,PG/SG/G/UTIL,4500,IND@BKN 12/04/2024 07:30PM ET,BKN,12.65
C,Luke Kornet (36893777),Luke Kornet,36893777,C/UTIL,4400,DET@BOS 12/04/2024 07:30PM ET,BOS,15
SG,Duncan Robinson (36893774),Duncan Robinson,36893774,SG/G/UTIL,4400,LAL@MIA 12/04/2024 07:30PM ET,MIA,18.11
SG/SF,Bogdan Bogdanovic (36893769),Bogdan Bogdanovic,36893769,SG/SF/F/G/UTIL,4400,ATL@MIL 12/04/2024 08:00PM ET,ATL,20.78
C,Moritz Wagner (36893767),Moritz Wagner,36893767,C/UTIL,4400,ORL@PHI 12/04/2024 07:30PM ET,ORL,23.39
PG/SG,Andrew Nembhard (36893781),Andrew Nembhard,36893781,PG/SG/G/UTIL,4300,IND@BKN 12/04/2024 07:30PM ET,IND,18.56
SG/SF,Tyrese Martin (36893785),Tyrese Martin,36893785,SG/SF/F/G/UTIL,4300,IND@BKN 12/04/2024 07:30PM ET,BKN,13.5
C,Jaxson Hayes (36893779),Jaxson Hayes,36893779,C/UTIL,4300,LAL@MIA 12/04/2024 07:30PM ET,LAL,15.27
SF/PF,Ausar Thompson (36893793),Ausar Thompson,36893793,SF/PF/F/UTIL,4200,DET@BOS 12/04/2024 07:30PM ET,DET,15.45
C,Neemias Queta (36893802),Neemias Queta,36893802,C/UTIL,4200,DET@BOS 12/04/2024 07:30PM ET,BOS,16.15
PG/SF,Ben Sheppard (36893797),Ben Sheppard,36893797,PG/SF/F/G/UTIL,4200,IND@BKN 12/04/2024 07:30PM ET,IND,12.44
PG/SG,Shake Milton (36893804),Shake Milton,36893804,PG/SG/G/UTIL,4200,IND@BKN 12/04/2024 07:30PM ET,BKN,11.25
SG,Kentavious Caldwell-Pope (36893790),Kentavious Caldwell-Pope,36893790,SG/G/UTIL,4200,ORL@PHI 12/04/2024 07:30PM ET,ORL,18.5
SG/SF,Tim Hardaway Jr. (36893808),Tim Hardaway Jr.,36893808,SG/SF/F/G/UTIL,4100,DET@BOS 12/04/2024 07:30PM ET,DET,16.08
C,Isaiah Stewart (36893818),Isaiah Stewart,36893818,C/UTIL,4100,DET@BOS 12/04/2024 07:30PM ET,DET,20.61
SG/SF,Aaron Nesmith (36893820),Aaron Nesmith,36893820,SG/SF/F/G/UTIL,4100,IND@BKN 12/04/2024 07:30PM ET,IND,17.75
PF,Bojan Bogdanovic (36893825),Bojan Bogdanovic,36893825,PF/F/UTIL,4100,IND@BKN 12/04/2024 07:30PM ET,BKN,0
C,Jarred Vanderbilt (36893816),Jarred Vanderbilt,36893816,C/UTIL,4100,LAL@MIA 12/04/2024 07:30PM ET,LAL,0
PG,Kevin Porter Jr. (36893813),Kevin Porter Jr.,36893813,PG/G/UTIL,4100,MIN@LAC 12/04/2024 10:30PM ET,LAC,18.79
PG/SG,Anthony Black (36893828),Anthony Black,36893828,PG/SG/G/UTIL,4100,ORL@PHI 12/04/2024 07:30PM ET,ORL,19.97
PG/SG,Kris Dunn (36893836),Kris Dunn,36893836,PG/SG/G/UTIL,4000,MIN@LAC 12/04/2024 10:30PM ET,LAC,19.16
SF,Zaccharie Risacher (36893840),Zaccharie Risacher,36893840,SF/F/UTIL,4000,ATL@MIL 12/04/2024 08:00PM ET,ATL,21.49
PF/C,Jonathan Isaac (36893832),Jonathan Isaac,36893832,PF/C/F/UTIL,4000,ORL@PHI 12/04/2024 07:30PM ET,ORL,16.96
SG/SF,Nickeil Alexander-Walker (36893847),Nickeil Alexander-Walker,36893847,SG/SF/F/G/UTIL,3900,MIN@LAC 12/04/2024 10:30PM ET,MIN,19.64
SF/PF,Taurean Prince (36893843),Taurean Prince,36893843,SF/PF/F/UTIL,3900,ATL@MIL 12/04/2024 08:00PM ET,MIL,20.25
SF/PF,KJ Martin (36893852),KJ Martin,36893852,SF/PF/F/UTIL,3900,ORL@PHI 12/04/2024 07:30PM ET,PHI,12.36
PF,Jarace Walker (36893865),Jarace Walker,36893865,PF/F/UTIL,3800,IND@BKN 12/04/2024 07:30PM ET,IND,15.06
C,Kevin Love (36893868),Kevin Love,36893868,C/UTIL,3800,LAL@MIA 12/04/2024 07:30PM ET,MIA,18.28
C,Christian Wood (36893870),Christian Wood,36893870,C/UTIL,3800,LAL@MIA 12/04/2024 07:30PM ET,LAL,0
SF/PF,Amir Coffey (36893872),Amir Coffey,36893872,SF/PF/F/UTIL,3800,MIN@LAC 12/04/2024 10:30PM ET,LAC,16.94
SG/SF,Gary Trent Jr. (36893856),Gary Trent Jr.,36893856,SG/SF/F/G/UTIL,3800,ATL@MIL 12/04/2024 08:00PM ET,MIL,15.38
PG/SG,Kyle Lowry (36893861),Kyle Lowry,36893861,PG/SG/G/UTIL,3800,ORL@PHI 12/04/2024 07:30PM ET,PHI,16.5
SF,Ricky Council IV (36893876),Ricky Council IV,36893876,SF/F/UTIL,3800,ORL@PHI 12/04/2024 07:30PM ET,PHI,8.16
SF/PF,Haywood Highsmith (36893879),Haywood Highsmith,36893879,SF/PF/F/UTIL,3700,LAL@MIA 12/04/2024 07:30PM ET,MIA,16.78
PF,Derrick Jones Jr. (36893887),Derrick Jones Jr.,36893887,PF/F/UTIL,3700,MIN@LAC 12/04/2024 10:30PM ET,LAC,19.13
PG/SG,AJ Green (36893883),AJ Green,36893883,PG/SG/G/UTIL,3700,ATL@MIL 12/04/2024 08:00PM ET,MIL,14.43
SG/SF,Quenton Jackson (36893890),Quenton Jackson,36893890,SG/SF/F/G/UTIL,3600,IND@BKN 12/04/2024 07:30PM ET,IND,15.21
PF/C,Obi Toppin (36893895),Obi Toppin,36893895,PF/C/F/UTIL,3600,IND@BKN 12/04/2024 07:30PM ET,IND,18.48
PG,Marcus Sasser (36893904),Marcus Sasser,36893904,PG/G/UTIL,3500,DET@BOS 12/04/2024 07:30PM ET,DET,10.98
PF,Drew Peterson (36893915),Drew Peterson,36893915,PF/F/UTIL,3500,DET@BOS 12/04/2024 07:30PM ET,BOS,8.4
C,Day'Ron Sharpe (36893911),Day'Ron Sharpe,36893911,C/UTIL,3500,IND@BKN 12/04/2024 07:30PM ET,BKN,13
PG/SG,Gabe Vincent (36893907),Gabe Vincent,36893907,PG/SG/G/UTIL,3500,LAL@MIA 12/04/2024 07:30PM ET,LAL,6.83
SG/SF,Andre Jackson Jr. (36893899),Andre Jackson Jr.,36893899,SG/SF/F/G/UTIL,3500,ATL@MIL 12/04/2024 08:00PM ET,MIL,11.57
C,Adem Bona (36893913),Adem Bona,36893913,C/UTIL,3500,ORL@PHI 12/04/2024 07:30PM ET,PHI,4.33
PF,Simone Fontecchio (36893934),Simone Fontecchio,36893934,PF/F/UTIL,3400,DET@BOS 12/04/2024 07:30PM ET,DET,12.93
SF,Max Christie (36893927),Max Christie,36893927,SF/F/UTIL,3400,LAL@MIA 12/04/2024 07:30PM ET,LAL,11.24
SF/PF,Cam Reddish (36893930),Cam Reddish,36893930,SF/PF/F/UTIL,3400,LAL@MIA 12/04/2024 07:30PM ET,LAL,10.39
SG/SF,Terance Mann (36893922),Terance Mann,36893922,SG/SF/F/G/UTIL,3400,MIN@LAC 12/04/2024 10:30PM ET,LAC,15.14
SF/PF,Tristan da Silva (36893918),Tristan da Silva,36893918,SF/PF/F/UTIL,3400,ORL@PHI 12/04/2024 07:30PM ET,ORL,16.22
SF,Ronald Holland II (36893939),Ronald Holland II,36893939,SF/F/UTIL,3300,DET@BOS 12/04/2024 07:30PM ET,DET,11.34
C,Christian Koloko (36893937),Christian Koloko,36893937,C/UTIL,3300,LAL@MIA 12/04/2024 07:30PM ET,LAL,5.69
PF/C,Nicolas Batum (36893942),Nicolas Batum,36893942,PF/C/F/UTIL,3300,MIN@LAC 12/04/2024 10:30PM ET,LAC,11.72
PG/SG,Wendell Moore Jr. (36893958),Wendell Moore Jr.,36893958,PG/SG/G/UTIL,3200,DET@BOS 12/04/2024 07:30PM ET,DET,12.04
SF,Pelle Larsson (36893952),Pelle Larsson,36893952,SF/F/UTIL,3200,LAL@MIA 12/04/2024 07:30PM ET,MIA,11.36
C,Mo Bamba (36893946),Mo Bamba,36893946,C/UTIL,3200,MIN@LAC 12/04/2024 10:30PM ET,LAC,16
SF/PF,Pat Connaughton (36893948),Pat Connaughton,36893948,SF/PF/F/UTIL,3200,ATL@MIL 12/04/2024 08:00PM ET,MIL,13.09
PG,Kobe Bufkin (36893955),Kobe Bufkin,36893955,PG/G/UTIL,3200,ATL@MIL 12/04/2024 08:00PM ET,ATL,12.56
C,Paul Reed (36893976),Paul Reed,36893976,C/UTIL,3100,DET@BOS 12/04/2024 07:30PM ET,DET,10.34
PG/SG,Alec Burks (36893972),Alec Burks,36893972,PG/SG/G/UTIL,3100,LAL@MIA 12/04/2024 07:30PM ET,MIA,11.69
PG,Delon Wright (36893966),Delon Wright,36893966,PG/G/UTIL,3100,ATL@MIL 12/04/2024 08:00PM ET,MIL,9.46
PG/SG,Cole Anthony (36893962),Cole Anthony,36893962,PG/SG/G/UTIL,3100,ORL@PHI 12/04/2024 07:30PM ET,ORL,10.62
PG,Reggie Jackson (36893969),Reggie Jackson,36893969,PG/G/UTIL,3100,ORL@PHI 12/04/2024 07:30PM ET,PHI,10.94
SG/SF,Baylor Scheierman (36894076),Baylor Scheierman,36894076,SG/SF/F/G/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,BOS,3.55
PF/C,Xavier Tillman (36894081),Xavier Tillman,36894081,PF/C/F/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,BOS,5.43
SF,Anton Watson (36894085),Anton Watson,36894085,SF/F/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,BOS,0
SG/SF,Jordan Walsh (36894088),Jordan Walsh,36894088,SG/SF/F/G/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,BOS,4.43
PG,JD Davison (36894093),JD Davison,36894093,PG/G/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,BOS,1.75
SG/SF,Jaden Springer (36894096),Jaden Springer,36894096,SG/SF/F/G/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,BOS,3.36
C,Cole Swider (36894214),Cole Swider,36894214,C/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,DET,2
PG,Daniss Jenkins (36894220),Daniss Jenkins,36894220,PG/G/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,DET,0
PF,Bobi Klintman (36894223),Bobi Klintman,36894223,PF/F/UTIL,3000,DET@BOS 12/04/2024 07:30PM ET,DET,0
SF,Dariq Whitehead (36893978),Dariq Whitehead,36893978,SF/F/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,BKN,10.25
PF/C,Noah Clowney (36893988),Noah Clowney,36893988,PF/C/F/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,BKN,14.65
SF,Cui Yongxi (36894050),Cui Yongxi,36894050,SF/F/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,BKN,1.1
SF,Jaylen Martin (36894053),Jaylen Martin,36894053,SF/F/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,BKN,1.75
PF/C,James Johnson (36894177),James Johnson,36894177,PF/C/F/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,IND,3.33
PG,Tristen Newton (36894181),Tristen Newton,36894181,PG/G/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,IND,1
PF/C,Enrique Freeman (36894184),Enrique Freeman,36894184,PF/C/F/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,IND,3.83
C,Moses Brown (36894188),Moses Brown,36894188,C/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,IND,6.03
SG/SF,Johnny Furphy (36894190),Johnny Furphy,36894190,SG/SF/F/G/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,IND,5.73
C,James Wiseman (36894197),James Wiseman,36894197,C/UTIL,3000,IND@BKN 12/04/2024 07:30PM ET,IND,7.25
C,Thomas Bryant (36894056),Thomas Bryant,36894056,C/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,MIA,10.47
PG,Josh Christopher (36894061),Josh Christopher,36894061,PG/G/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,MIA,0
PG,Dru Smith (36894064),Dru Smith,36894064,PG/G/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,MIA,11.96
C,Kel'el Ware (36894067),Kel'el Ware,36894067,C/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,MIA,6.05
PF,Nikola Jovic (36894069),Nikola Jovic,36894069,PF/F/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,MIA,16.5
PG/SG,Josh Richardson (36894072),Josh Richardson,36894072,PG/SG/G/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,MIA,10.25
PF,Maxwell Lewis (36894199),Maxwell Lewis,36894199,PF/F/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,LAL,2.2
PF,Armel Traore (36894202),Armel Traore,36894202,PF/F/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,LAL,4.35
PG,Jalen Hood-Schifino (36894205),Jalen Hood-Schifino,36894205,PG/G/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,LAL,4.12
PG,Quincy Olivari (36894208),Quincy Olivari,36894208,PG/G/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,LAL,0
PG,Bronny James (36894211),Bronny James,36894211,PG/G/UTIL,3000,LAL@MIA 12/04/2024 07:30PM ET,LAL,1.71
PF/C,Kai Jones (36893984),Kai Jones,36893984,PF/C/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,5.91
SG,Cam Christie (36894029),Cam Christie,36894029,SG/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,0
SG/SF,Jordan Miller (36894032),Jordan Miller,36894032,SG/SF/F/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,12.81
PG,Bones Hyland (36894037),Bones Hyland,36894037,PG/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,8.5
SG,Trentyn Flowers (36894040),Trentyn Flowers,36894040,SG/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,0
PF/C,Kobe Brown (36894043),Kobe Brown,36894043,PF/C/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,6.93
PF,P.J. Tucker (36894047),P.J. Tucker,36894047,PF/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,LAC,0
C,Jesse Edwards (36894146),Jesse Edwards,36894146,C/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,0
PF,PJ Dozier (36894148),PJ Dozier,36894148,PF/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,3.35
SF,Josh Minott (36894151),Josh Minott,36894151,SF/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,3.25
PF/C,Leonard Miller (36894157),Leonard Miller,36894157,PF/C/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,0
SG/SF,Terrence Shannon Jr. (36894161),Terrence Shannon Jr.,36894161,SG/SF/F/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,3.65
SG,Jaylen Clark (36894166),Jaylen Clark,36894166,SG/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,0
C,Luka Garza (36894169),Luka Garza,36894169,C/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,3.85
PG,Rob Dillingham (36894171),Rob Dillingham,36894171,PG/G/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,6.75
PF,Joe Ingles (36894174),Joe Ingles,36894174,PF/F/UTIL,3000,MIN@LAC 12/04/2024 10:30PM ET,MIN,2.21
PF,Chris Livingston (36893981),Chris Livingston,36893981,PF/F/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,2.5
SG,Stanley Umude (36894010),Stanley Umude,36894010,SG/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,2.15
PG,Ryan Rollins (36894013),Ryan Rollins,36894013,PG/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,7.78
C,Liam Robbins (36894016),Liam Robbins,36894016,C/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,2.19
SG,AJ Johnson (36894018),AJ Johnson,36894018,SG/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,2.1
PF,Tyler Smith (36894021),Tyler Smith,36894021,PF/F/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,3.75
PG/SF,Marjon Beauchamp (36894024),Marjon Beauchamp,36894024,PG/SF/F/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,MIL,2.75
SG/SF,Garrison Mathews (36894119),Garrison Mathews,36894119,SG/SF/F/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,14.18
PG,Keaton Wallace (36894124),Keaton Wallace,36894124,PG/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,11.79
C,Mouhamed Gueye (36894127),Mouhamed Gueye,36894127,C/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,2
PF/C,Larry Nance Jr. (36894129),Larry Nance Jr.,36894129,PF/C/F/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,15.56
C,Dominick Barlow (36894133),Dominick Barlow,36894133,C/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,0.5
PF,David Roddy (36894135),David Roddy,36894135,PF/F/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,12.83
SG,Vit Krejci (36894138),Vit Krejci,36894138,SG/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,7.22
C,Cody Zeller (36894141),Cody Zeller,36894141,C/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,0
SG,Seth Lundy (36894143),Seth Lundy,36894143,SG/G/UTIL,3000,ATL@MIL 12/04/2024 08:00PM ET,ATL,0
SF,Jett Howard (36893992),Jett Howard,36893992,SF/F/UTIL,3000,ORL@PHI 12/04/2024 07:30PM ET,ORL,7.11
