Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Jordan Poole (36873181),Jordan Poole,36873181,PG/SG/G/UTIL,6900,WAS@CLE 12/03/2024 07:00PM ET,WAS,35.78
PG/SG,Jared McCain (36873190),Jared McCain,36873190,PG/SG/G/UTIL,6800,PHI@CHA 12/03/2024 07:00PM ET,PHI,24.57
SF/PF,Josh Hart (36873197),Josh Hart,36873197,SF/PF/F/UTIL,6700,ORL@NYK 12/03/2024 07:30PM ET,NYK,36.46
C,Myles Turner (36873201),Myles Turner,36873201,C/UTIL,6700,IND@TOR 12/03/2024 07:30PM ET,IND,32.67
C,Jarrett Allen (36873206),Jarrett Allen,36873206,C/UTIL,6600,WAS@CLE 12/03/2024 07:00PM ET,CLE,34.26
C,Brook Lopez (36873212),Brook Lopez,36873212,C/UTIL,6500,MIL@DET 12/03/2024 07:00PM ET,MIL,29.34
PG/SG,Collin Sexton (36873208),Collin Sexton,36873208,PG/SG/G/UTIL,6500,UTA@OKC 12/03/2024 08:00PM ET,UTA,26.24
PG,Jalen Suggs (36873219),Jalen Suggs,36873219,PG/G/UTIL,6400,ORL@NYK 12/03/2024 07:30PM ET,ORL,30.86
SF/PF,OG Anunoby (36873222),OG Anunoby,36873222,SF/PF/F/UTIL,6400,ORL@NYK 12/03/2024 07:30PM ET,NYK,31.88
C,Walker Kessler (36873217),Walker Kessler,36873217,C/UTIL,6400,UTA@OKC 12/03/2024 08:00PM ET,UTA,32.68
PF,Tobias Harris (36873228),Tobias Harris,36873228,PF/F/UTIL,6300,MIL@DET 12/03/2024 07:00PM ET,DET,29.26
C,Jeremy Sochan (36873226),Jeremy Sochan,36873226,C/UTIL,6300,SAS@PHX 12/03/2024 09:00PM ET,SAS,31.93
PG,Keyonte George (36873252),Keyonte George,36873252,PG/G/UTIL,6200,UTA@OKC 12/03/2024 08:00PM ET,UTA,28.93
C,Jalen Duren (36873236),Jalen Duren,36873236,C/UTIL,6100,MIL@DET 12/03/2024 07:00PM ET,DET,27.26
SG/SF,Malik Beasley (36873255),Malik Beasley,36873255,SG/SF/F/G/UTIL,6100,MIL@DET 12/03/2024 07:00PM ET,DET,25.43
PF/C,Bobby Portis (36873248),Bobby Portis,36873248,PF/C/F/UTIL,6000,MIL@DET 12/03/2024 07:00PM ET,MIL,26.07
PG,Chris Paul (36873238),Chris Paul,36873238,PG/G/UTIL,6000,SAS@PHX 12/03/2024 09:00PM ET,SAS,31.32
PG/SG,Malcolm Brogdon (36873262),Malcolm Brogdon,36873262,PG/SG/G/UTIL,5900,WAS@CLE 12/03/2024 07:00PM ET,WAS,26.29
SG/SF,Mikal Bridges (36873241),Mikal Bridges,36873241,SG/SF/F/G/UTIL,5900,ORL@NYK 12/03/2024 07:30PM ET,NYK,29.14
C,Daniel Gafford (36873246),Daniel Gafford,36873246,C/UTIL,5900,MEM@DAL 12/03/2024 08:30PM ET,DAL,26.44
C,Mark Williams (36873260),Mark Williams,36873260,C/UTIL,5800,PHI@CHA 12/03/2024 07:00PM ET,CHA,0
PF,Santi Aldama (36873272),Santi Aldama,36873272,PF/F/UTIL,5800,MEM@DAL 12/03/2024 08:30PM ET,MEM,30.36
PG,Tyus Jones (36873266),Tyus Jones,36873266,PG/G/UTIL,5800,SAS@PHX 12/03/2024 09:00PM ET,PHX,28.84
PF/C,Guerschon Yabusele (36873275),Guerschon Yabusele,36873275,PF/C/F/UTIL,5700,PHI@CHA 12/03/2024 07:00PM ET,PHI,21.82
SG,Gradey Dick (36873269),Gradey Dick,36873269,SG/G/UTIL,5700,IND@TOR 12/03/2024 07:30PM ET,TOR,27.91
C,Nick Richards (36873279),Nick Richards,36873279,C/UTIL,5600,PHI@CHA 12/03/2024 07:00PM ET,CHA,31.42
SF,Bilal Coulibaly (36873287),Bilal Coulibaly,36873287,SF/F/UTIL,5600,WAS@CLE 12/03/2024 07:00PM ET,WAS,27.02
C,Dereck Lively II (36873290),Dereck Lively II,36873290,C/UTIL,5500,MEM@DAL 12/03/2024 08:30PM ET,DAL,25.31
PF/C,Alexandre Sarr (36873292),Alexandre Sarr,36873292,PF/C/F/UTIL,5400,WAS@CLE 12/03/2024 07:00PM ET,WAS,26.49
SG/SF,Klay Thompson (36873296),Klay Thompson,36873296,SG/SF/F/G/UTIL,5400,MEM@DAL 12/03/2024 08:30PM ET,DAL,23.57
SG/SF,Kelly Oubre Jr. (36873316),Kelly Oubre Jr.,36873316,SG/SF/F/G/UTIL,5300,PHI@CHA 12/03/2024 07:00PM ET,PHI,24.24
PF,Max Strus (36873321),Max Strus,36873321,PF/F/UTIL,5300,WAS@CLE 12/03/2024 07:00PM ET,CLE,0
C,Goga Bitadze (36873304),Goga Bitadze,36873304,C/UTIL,5300,ORL@NYK 12/03/2024 07:30PM ET,ORL,24.51
SG/SF,Quentin Grimes (36873311),Quentin Grimes,36873311,SG/SF/F/G/UTIL,5300,MEM@DAL 12/03/2024 08:30PM ET,DAL,17.92
C,Jonas Valanciunas (36873324),Jonas Valanciunas,36873324,C/UTIL,5200,WAS@CLE 12/03/2024 07:00PM ET,WAS,26.44
SG/SF,Luguentz Dort (36873306),Luguentz Dort,36873306,SG/SF/F/G/UTIL,5200,UTA@OKC 12/03/2024 08:00PM ET,OKC,23.38
SF/PF,Julian Champagnie (36873326),Julian Champagnie,36873326,SF/PF/F/UTIL,5200,SAS@PHX 12/03/2024 09:00PM ET,SAS,24.86
PF/C,Wendell Carter Jr. (36873336),Wendell Carter Jr.,36873336,PF/C/F/UTIL,5100,ORL@NYK 12/03/2024 07:30PM ET,ORL,25.47
SG,Stephon Castle (36873330),Stephon Castle,36873330,SG/G/UTIL,5100,SAS@PHX 12/03/2024 09:00PM ET,SAS,22.22
SG,Devin Vassell (36873340),Devin Vassell,36873340,SG/G/UTIL,5100,SAS@PHX 12/03/2024 09:00PM ET,SAS,25.58
SF,Cody Martin (36873348),Cody Martin,36873348,SF/F/UTIL,5000,PHI@CHA 12/03/2024 07:00PM ET,CHA,22.26
PF/C,Moussa Diabate (36873354),Moussa Diabate,36873354,PF/C/F/UTIL,5000,PHI@CHA 12/03/2024 07:00PM ET,CHA,18.04
PG,T.J. McConnell (36873345),T.J. McConnell,36873345,PG/G/UTIL,5000,IND@TOR 12/03/2024 07:30PM ET,IND,21.88
SG,Grayson Allen (36873351),Grayson Allen,36873351,SG/G/UTIL,5000,SAS@PHX 12/03/2024 09:00PM ET,PHX,18.33
PG/SG,Caris LeVert (36873361),Caris LeVert,36873361,PG/SG/G/UTIL,4900,WAS@CLE 12/03/2024 07:00PM ET,CLE,24.42
SF/PF,Ochai Agbaji (36873369),Ochai Agbaji,36873369,SF/PF/F/UTIL,4900,IND@TOR 12/03/2024 07:30PM ET,TOR,24.61
PG,Spencer Dinwiddie (36873358),Spencer Dinwiddie,36873358,PG/G/UTIL,4900,MEM@DAL 12/03/2024 08:30PM ET,DAL,16.20
SF/PF,Keldon Johnson (36873365),Keldon Johnson,36873365,SF/PF/F/UTIL,4900,SAS@PHX 12/03/2024 09:00PM ET,SAS,23.74
SF/PF,Josh Green (36873380),Josh Green,36873380,SF/PF/F/UTIL,4800,PHI@CHA 12/03/2024 07:00PM ET,CHA,15.39
PG/SG,Marcus Smart (36873373),Marcus Smart,36873373,PG/SG/G/UTIL,4800,MEM@DAL 12/03/2024 08:30PM ET,MEM,23.11
PF,Caleb Martin (36873377),Caleb Martin,36873377,PF/F/UTIL,4700,PHI@CHA 12/03/2024 07:00PM ET,PHI,22.58
SG/SF,Bruce Brown (36873384),Bruce Brown,36873384,SG/SF/F/G/UTIL,4700,IND@TOR 12/03/2024 07:30PM ET,TOR,0
PG/SG,Carlton Carrington (36873404),Carlton Carrington,36873404,PG/SG/G/UTIL,4600,WAS@CLE 12/03/2024 07:00PM ET,WAS,23.06
PG,Vasilije Micic (36873401),Vasilije Micic,36873401,PG/G/UTIL,4500,PHI@CHA 12/03/2024 07:00PM ET,CHA,13.31
SG/SF,Corey Kispert (36873408),Corey Kispert,36873408,SG/SF/F/G/UTIL,4500,WAS@CLE 12/03/2024 07:00PM ET,WAS,19.76
C,Moritz Wagner (36873395),Moritz Wagner,36873395,C/UTIL,4500,ORL@NYK 12/03/2024 07:30PM ET,ORL,22.46
PG/SG,Andrew Nembhard (36873397),Andrew Nembhard,36873397,PG/SG/G/UTIL,4500,IND@TOR 12/03/2024 07:30PM ET,IND,19.25
SF/PF,Royce O'Neale (36873391),Royce O'Neale,36873391,SF/PF/F/UTIL,4500,SAS@PHX 12/03/2024 09:00PM ET,PHX,24.05
PG,Ty Jerome (36873417),Ty Jerome,36873417,PG/G/UTIL,4400,WAS@CLE 12/03/2024 07:00PM ET,CLE,22.61
PG/SG,Jaden Hardy (36873420),Jaden Hardy,36873420,PG/SG/G/UTIL,4400,MEM@DAL 12/03/2024 08:30PM ET,DAL,11.56
PF/C,Brandon Clarke (36873424),Brandon Clarke,36873424,PF/C/F/UTIL,4400,MEM@DAL 12/03/2024 08:30PM ET,MEM,15.91
SF/PF,Harrison Barnes (36873413),Harrison Barnes,36873413,SF/PF/F/UTIL,4400,SAS@PHX 12/03/2024 09:00PM ET,SAS,21.51
SF/PF,Georges Niang (36873435),Georges Niang,36873435,SF/PF/F/UTIL,4300,WAS@CLE 12/03/2024 07:00PM ET,CLE,15.95
SG,Kentavious Caldwell-Pope (36873432),Kentavious Caldwell-Pope,36873432,SG/G/UTIL,4300,ORL@NYK 12/03/2024 07:30PM ET,ORL,18.75
PG/SG,Cason Wallace (36873428),Cason Wallace,36873428,PG/SG/G/UTIL,4300,UTA@OKC 12/03/2024 08:00PM ET,OKC,18.81
PG,Scotty Pippen Jr. (36873439),Scotty Pippen Jr.,36873439,PG/G/UTIL,4300,MEM@DAL 12/03/2024 08:30PM ET,MEM,27.62
SF/PF,Jake LaRavia (36873463),Jake LaRavia,36873463,SF/PF/F/UTIL,4300,MEM@DAL 12/03/2024 08:30PM ET,MEM,23.62
C,Zach Collins (36873446),Zach Collins,36873446,C/UTIL,4300,SAS@PHX 12/03/2024 09:00PM ET,SAS,15.06
SF/PF,Kyshawn George (36873448),Kyshawn George,36873448,SF/PF/F/UTIL,4200,WAS@CLE 12/03/2024 07:00PM ET,WAS,19.86
PG/SG,Anthony Black (36873472),Anthony Black,36873472,PG/SG/G/UTIL,4200,ORL@NYK 12/03/2024 07:30PM ET,ORL,20.43
SF,Josh Okogie (36873452),Josh Okogie,36873452,SF/F/UTIL,4200,SAS@PHX 12/03/2024 09:00PM ET,PHX,15.82
C,Isaiah Stewart (36873476),Isaiah Stewart,36873476,C/UTIL,4100,MIL@DET 12/03/2024 07:00PM ET,DET,20.70
SF/PF,Ausar Thompson (36873478),Ausar Thompson,36873478,SF/PF/F/UTIL,4100,MIL@DET 12/03/2024 07:00PM ET,DET,15.12
PF/C,Jonathan Isaac (36873496),Jonathan Isaac,36873496,PF/C/F/UTIL,4100,ORL@NYK 12/03/2024 07:30PM ET,ORL,17.47
SF/PF,Aaron Nesmith (36873482),Aaron Nesmith,36873482,SF/PF/F/UTIL,4100,IND@TOR 12/03/2024 07:30PM ET,IND,17.75
SG/SF,Jaylen Wells (36873486),Jaylen Wells,36873486,SG/SF/F/G/UTIL,4100,MEM@DAL 12/03/2024 08:30PM ET,MEM,20.87
SG/SF,Isaac Okoro (36873516),Isaac Okoro,36873516,SG/SF/F/G/UTIL,4000,WAS@CLE 12/03/2024 07:00PM ET,CLE,14.24
SG/SF,Tim Hardaway Jr. (36873500),Tim Hardaway Jr.,36873500,SG/SF/F/G/UTIL,4000,MIL@DET 12/03/2024 07:00PM ET,DET,15.80
SF/PF,Taurean Prince (36873507),Taurean Prince,36873507,SF/PF/F/UTIL,4000,MIL@DET 12/03/2024 07:00PM ET,MIL,19.92
C,Mitchell Robinson (36873505),Mitchell Robinson,36873505,C/UTIL,4000,ORL@NYK 12/03/2024 07:30PM ET,NYK,0
SG,Ja'Kobe Walter (36873511),Ja'Kobe Walter,36873511,SG/G/UTIL,4000,IND@TOR 12/03/2024 07:30PM ET,TOR,14.86
SF/PF,Aaron Wiggins (36873524),Aaron Wiggins,36873524,SF/PF/F/UTIL,4000,UTA@OKC 12/03/2024 08:00PM ET,OKC,18.84
PF,Vince Williams Jr. (36873521),Vince Williams Jr.,36873521,PF/F/UTIL,4000,MEM@DAL 12/03/2024 08:30PM ET,MEM,14.75
C,Mason Plumlee (36873514),Mason Plumlee,36873514,C/UTIL,4000,SAS@PHX 12/03/2024 09:00PM ET,PHX,15.12
SF/PF,KJ Martin (36873537),KJ Martin,36873537,SF/PF/F/UTIL,3900,PHI@CHA 12/03/2024 07:00PM ET,PHI,12.22
SG/SF,Gary Trent Jr. (36873532),Gary Trent Jr.,36873532,SG/SF/F/G/UTIL,3900,MIL@DET 12/03/2024 07:00PM ET,MIL,14.62
C,Precious Achiuwa (36873541),Precious Achiuwa,36873541,C/UTIL,3900,ORL@NYK 12/03/2024 07:30PM ET,NYK,0
SF/PF,Jarace Walker (36873528),Jarace Walker,36873528,SF/PF/F/UTIL,3900,IND@TOR 12/03/2024 07:30PM ET,IND,15.58
PG,Kyle Lowry (36873556),Kyle Lowry,36873556,PG/G/UTIL,3800,PHI@CHA 12/03/2024 07:00PM ET,PHI,17.48
PF,Tidjane Salaun (36873563),Tidjane Salaun,36873563,PF/F/UTIL,3800,PHI@CHA 12/03/2024 07:00PM ET,CHA,12.64
PG/SG,AJ Green (36873559),AJ Green,36873559,PG/SG/G/UTIL,3800,MIL@DET 12/03/2024 07:00PM ET,MIL,14.19
PG/SG,Cameron Payne (36873547),Cameron Payne,36873547,PG/SG/G/UTIL,3800,ORL@NYK 12/03/2024 07:30PM ET,NYK,18.73
PF/C,Chris Boucher (36873543),Chris Boucher,36873543,PF/C/F/UTIL,3800,IND@TOR 12/03/2024 07:30PM ET,TOR,19.66
SG/SF,Quenton Jackson (36873551),Quenton Jackson,36873551,SG/SF/F/G/UTIL,3800,IND@TOR 12/03/2024 07:30PM ET,IND,15.21
PG/SG,Davion Mitchell (36873566),Davion Mitchell,36873566,PG/SG/G/UTIL,3800,IND@TOR 12/03/2024 07:30PM ET,TOR,19.48
PF/C,Oso Ighodaro (36873570),Oso Ighodaro,36873570,PF/C/F/UTIL,3800,SAS@PHX 12/03/2024 09:00PM ET,PHX,12.07
SG/SF,Ricky Council IV (36873583),Ricky Council IV,36873583,SG/SF/F/G/UTIL,3700,PHI@CHA 12/03/2024 07:00PM ET,PHI,8.28
PF/C,Obi Toppin (36873579),Obi Toppin,36873579,PF/C/F/UTIL,3700,IND@TOR 12/03/2024 07:30PM ET,IND,17.89
SG/SF,Isaiah Joe (36873574),Isaiah Joe,36873574,SG/SF/F/G/UTIL,3700,UTA@OKC 12/03/2024 08:00PM ET,OKC,17.18
SF,Brice Sensabaugh (36873588),Brice Sensabaugh,36873588,SF/F/UTIL,3700,UTA@OKC 12/03/2024 08:00PM ET,UTA,13.55
SF/PF,Dean Wade (36873596),Dean Wade,36873596,SF/PF/F/UTIL,3600,WAS@CLE 12/03/2024 07:00PM ET,CLE,16.27
SG/SF,Andre Jackson Jr. (36873591),Andre Jackson Jr.,36873591,SG/SF/F/G/UTIL,3600,MIL@DET 12/03/2024 07:00PM ET,MIL,11.51
PF/C,Maxi Kleber (36873600),Maxi Kleber,36873600,PF/C/F/UTIL,3600,MEM@DAL 12/03/2024 08:30PM ET,DAL,7.81
C,Adem Bona (36873608),Adem Bona,36873608,C/UTIL,3500,PHI@CHA 12/03/2024 07:00PM ET,PHI,4.17
PG,Marcus Sasser (36873616),Marcus Sasser,36873616,PG/G/UTIL,3500,MIL@DET 12/03/2024 07:00PM ET,DET,11.80
SF/PF,Tristan da Silva (36873604),Tristan da Silva,36873604,SF/PF/F/UTIL,3500,ORL@NYK 12/03/2024 07:30PM ET,ORL,16.51
PF/C,Jericho Sims (36873610),Jericho Sims,36873610,PF/C/F/UTIL,3500,ORL@NYK 12/03/2024 07:30PM ET,NYK,9.38
C,Charles Bassey (36873614),Charles Bassey,36873614,C/UTIL,3500,SAS@PHX 12/03/2024 09:00PM ET,SAS,9.88
PF,Ryan Dunn (36873619),Ryan Dunn,36873619,PF/F/UTIL,3500,SAS@PHX 12/03/2024 09:00PM ET,PHX,13.12
SG,Sam Merrill (36873624),Sam Merrill,36873624,SG/G/UTIL,3400,WAS@CLE 12/03/2024 07:00PM ET,CLE,12.94
PF,Simone Fontecchio (36873627),Simone Fontecchio,36873627,PF/F/UTIL,3400,MIL@DET 12/03/2024 07:00PM ET,DET,12.98
C,Jay Huff (36873622),Jay Huff,36873622,C/UTIL,3400,MEM@DAL 12/03/2024 08:30PM ET,MEM,17.23
SG/SF,Nick Smith Jr. (36873652),Nick Smith Jr.,36873652,SG/SF/F/G/UTIL,3300,PHI@CHA 12/03/2024 07:00PM ET,CHA,4.61
SG/SF,Jaylon Tyson (36873632),Jaylon Tyson,36873632,SG/SF/F/G/UTIL,3300,WAS@CLE 12/03/2024 07:00PM ET,CLE,7.14
SF/PF,Pat Connaughton (36873637),Pat Connaughton,36873637,SF/PF/F/UTIL,3300,MIL@DET 12/03/2024 07:00PM ET,MIL,13.09
SF,Ronald Holland II (36873657),Ronald Holland II,36873657,SF/F/UTIL,3300,MIL@DET 12/03/2024 07:00PM ET,DET,11.41
PG/SG,Cole Anthony (36873646),Cole Anthony,36873646,PG/SG/G/UTIL,3300,ORL@NYK 12/03/2024 07:30PM ET,ORL,10.26
C,Jonathan Mogbo (36873630),Jonathan Mogbo,36873630,C/UTIL,3300,IND@TOR 12/03/2024 07:30PM ET,TOR,14.90
SG/SF,Luke Kennard (36873641),Luke Kennard,36873641,SG/SF/F/G/UTIL,3300,MEM@DAL 12/03/2024 08:30PM ET,MEM,17.10
C,Dwight Powell (36873650),Dwight Powell,36873650,C/UTIL,3300,MEM@DAL 12/03/2024 08:30PM ET,DAL,6.75
PG,Tre Jones (36873660),Tre Jones,36873660,PG/G/UTIL,3300,SAS@PHX 12/03/2024 09:00PM ET,SAS,13.59
PG,KJ Simpson (36873671),KJ Simpson,36873671,PG/G/UTIL,3200,PHI@CHA 12/03/2024 07:00PM ET,CHA,10.38
PG,Craig Porter Jr. (36873668),Craig Porter Jr.,36873668,PG/G/UTIL,3200,WAS@CLE 12/03/2024 07:00PM ET,CLE,7.3
PG/SG,Wendell Moore Jr. (36873677),Wendell Moore Jr.,36873677,PG/SG/G/UTIL,3200,MIL@DET 12/03/2024 07:00PM ET,DET,12.92
SF,Jamison Battle (36873674),Jamison Battle,36873674,SF/F/UTIL,3200,IND@TOR 12/03/2024 07:30PM ET,TOR,11.31
SG/SF,Johnny Juzang (36873663),Johnny Juzang,36873663,SG/SF/F/G/UTIL,3200,UTA@OKC 12/03/2024 08:00PM ET,UTA,11.88
PF/C,Kenrich Williams (36873684),Kenrich Williams,36873684,PF/C/F/UTIL,3200,UTA@OKC 12/03/2024 08:00PM ET,OKC,11.6
PG,Monte Morris (36873681),Monte Morris,36873681,PG/G/UTIL,3200,SAS@PHX 12/03/2024 09:00PM ET,PHX,10.36
PG,Reggie Jackson (36873693),Reggie Jackson,36873693,PG/G/UTIL,3100,PHI@CHA 12/03/2024 07:00PM ET,PHI,10.94
SG,Seth Curry (36873696),Seth Curry,36873696,SG/G/UTIL,3100,PHI@CHA 12/03/2024 07:00PM ET,CHA,8.05
PG,Delon Wright (36873688),Delon Wright,36873688,PG/G/UTIL,3100,MIL@DET 12/03/2024 07:00PM ET,MIL,9.52
C,Paul Reed (36873702),Paul Reed,36873702,C/UTIL,3100,MIL@DET 12/03/2024 07:00PM ET,DET,10.45
C,Drew Eubanks (36873691),Drew Eubanks,36873691,C/UTIL,3100,UTA@OKC 12/03/2024 08:00PM ET,UTA,11.79
PF,Dillon Jones (36873699),Dillon Jones,36873699,PF/F/UTIL,3100,UTA@OKC 12/03/2024 08:00PM ET,OKC,6.10
C,Taj Gibson (36873798),Taj Gibson,36873798,C/UTIL,3000,PHI@CHA 12/03/2024 07:00PM ET,CHA,8.82
PF,DaQuan Jeffries (36873802),DaQuan Jeffries,36873802,PF/F/UTIL,3000,PHI@CHA 12/03/2024 07:00PM ET,CHA,0
SF,Justin Edwards (36873951),Justin Edwards,36873951,SF/F/UTIL,3000,PHI@CHA 12/03/2024 07:00PM ET,PHI,4
SG,Eric Gordon (36873954),Eric Gordon,36873954,SG/G/UTIL,3000,PHI@CHA 12/03/2024 07:00PM ET,PHI,9.73
PG/SG,Jeff Dowtin (36873957),Jeff Dowtin,36873957,PG/SG/G/UTIL,3000,PHI@CHA 12/03/2024 07:00PM ET,PHI,5.69
PG/SF,Lester Quinones (36873961),Lester Quinones,36873961,PG/SF/F/G/UTIL,3000,PHI@CHA 12/03/2024 07:00PM ET,PHI,3.38
C,Tristan Vukcevic (36873704),Tristan Vukcevic,36873704,C/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,0
C,Tristan Thompson (36873753),Tristan Thompson,36873753,C/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,CLE,6.36
PF,JT Thor (36873755),JT Thor,36873755,PF/F/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,CLE,12.25
SF,Luke Travers (36873758),Luke Travers,36873758,SF/F/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,CLE,5.2
PG,Emoni Bates (36873761),Emoni Bates,36873761,PG/G/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,CLE,0
PG,Jared Butler (36873891),Jared Butler,36873891,PG/G/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,9.42
PF,Patrick Baldwin Jr. (36873894),Patrick Baldwin Jr.,36873894,PF/F/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,4.64
SG/SF,Johnny Davis (36873897),Johnny Davis,36873897,SG/SF/F/G/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,5.35
C,Richaun Holmes (36873902),Richaun Holmes,36873902,C/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,4.25
PF/C,Anthony Gill (36873904),Anthony Gill,36873904,PF/C/F/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,4.73
C,Marvin Bagley III (36873908),Marvin Bagley III,36873908,C/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,6.90
SF,Justin Champagnie (36873910),Justin Champagnie,36873910,SF/F/UTIL,3000,WAS@CLE 12/03/2024 07:00PM ET,WAS,2
