Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Dillon Brooks (36938705),Dillon Brooks,36938705,SF/F/UTIL,4400,HOU@LAC 12/08/2024 09:00PM ET,HOU,21.17
PG/SG,Kris Dunn (36938708),Kris Dunn,36938708,PG/SG/G/UTIL,4300,HOU@LAC 12/08/2024 09:00PM ET,LAC,18.80
C,Jaxson Hayes (36938712),Jaxson Hayes,36938712,C/UTIL,4300,POR@LAL 12/08/2024 09:30PM ET,LAL,15.27
PF/C,Brandon Clarke (36938718),Brandon Clarke,36938718,PF/C/F/UTIL,4200,MEM@WAS 12/08/2024 07:00PM ET,MEM,16.85
SF,Jaden McDaniels (36938725),Jaden McDaniels,36938725,SF/F/UTIL,4200,MIN@GSW 12/08/2024 08:30PM ET,MIN,20.94
PF/C,Kyle Filipowski (36938714),Kyle Filipowski,36938714,PF/C/F/UTIL,4200,UTA@SAC 12/08/2024 09:00PM ET,UTA,17.64
PF,Derrick Jones Jr. (36938722),Derrick Jones Jr.,36938722,PF/F/UTIL,4200,HOU@LAC 12/08/2024 09:00PM ET,LAC,19.33
PG,Scotty Pippen Jr. (36938739),Scotty Pippen Jr.,36938739,PG/G/UTIL,4100,MEM@WAS 12/08/2024 07:00PM ET,MEM,25.66
C,Marvin Bagley III (36938742),Marvin Bagley III,36938742,C/UTIL,4100,MEM@WAS 12/08/2024 07:00PM ET,WAS,8.05
PG/SG,Donte DiVincenzo (36938731),Donte DiVincenzo,36938731,PG/SG/G/UTIL,4100,MIN@GSW 12/08/2024 08:30PM ET,MIN,21.20
PG,Kevin Porter Jr. (36938728),Kevin Porter Jr.,36938728,PG/G/UTIL,4100,HOU@LAC 12/08/2024 09:00PM ET,LAC,18.79
PF/C,Jarred Vanderbilt (36938735),Jarred Vanderbilt,36938735,PF/C/F/UTIL,4100,POR@LAL 12/08/2024 09:30PM ET,LAL,0
PF,Vince Williams Jr. (36938744),Vince Williams Jr.,36938744,PF/F/UTIL,4000,MEM@WAS 12/08/2024 07:00PM ET,MEM,14.75
C,Kevon Looney (36938747),Kevon Looney,36938747,C/UTIL,4000,MIN@GSW 12/08/2024 08:30PM ET,GSW,19.79
SG/SF,Nickeil Alexander-Walker (36938753),Nickeil Alexander-Walker,36938753,SG/SF/F/G/UTIL,4000,MIN@GSW 12/08/2024 08:30PM ET,MIN,19.20
SF/PF,Harrison Barnes (36938758),Harrison Barnes,36938758,SF/PF/F/UTIL,4000,NOP@SAS 12/08/2024 07:00PM ET,SAS,20.10
SF/PF,Amir Coffey (36938749),Amir Coffey,36938749,SF/PF/F/UTIL,4000,HOU@LAC 12/08/2024 09:00PM ET,LAC,17.10
SF/PF,Kyshawn George (36938766),Kyshawn George,36938766,SF/PF/F/UTIL,3900,MEM@WAS 12/08/2024 07:00PM ET,WAS,19.47
C,Trayce Jackson-Davis (36938770),Trayce Jackson-Davis,36938770,C/UTIL,3900,MIN@GSW 12/08/2024 08:30PM ET,GSW,18.15
C,Jeremiah Robinson-Earl (36938779),Jeremiah Robinson-Earl,36938779,C/UTIL,3800,NOP@SAS 12/08/2024 07:00PM ET,NOP,17.06
SG/SF,Jordan Miller (36938772),Jordan Miller,36938772,SG/SF/F/G/UTIL,3800,HOU@LAC 12/08/2024 09:00PM ET,LAC,12.94
C,Christian Wood (36938777),Christian Wood,36938777,C/UTIL,3800,POR@LAL 12/08/2024 09:30PM ET,LAL,0
C,Charles Bassey (36938785),Charles Bassey,36938785,C/UTIL,3700,NOP@SAS 12/08/2024 07:00PM ET,SAS,11
PG/SG,Keon Ellis (36938781),Keon Ellis,36938781,PG/SG/G/UTIL,3700,UTA@SAC 12/08/2024 09:00PM ET,SAC,14.83
SG/SF,Jaylen Wells (36938787),Jaylen Wells,36938787,SG/SF/F/G/UTIL,3600,MEM@WAS 12/08/2024 07:00PM ET,MEM,20.18
PG,Bones Hyland (36938792),Bones Hyland,36938792,PG/G/UTIL,3600,HOU@LAC 12/08/2024 09:00PM ET,LAC,10.44
SF,Kris Murray (36938795),Kris Murray,36938795,SF/F/UTIL,3600,POR@LAL 12/08/2024 09:30PM ET,POR,9.78
SF,Justin Champagnie (36938820),Justin Champagnie,36938820,SF/F/UTIL,3500,MEM@WAS 12/08/2024 07:00PM ET,WAS,16.56
SG/SF,Lindy Waters III (36938808),Lindy Waters III,36938808,SG/SF/F/G/UTIL,3500,MIN@GSW 12/08/2024 08:30PM ET,GSW,12.65
PF,Javonte Green (36938805),Javonte Green,36938805,PF/F/UTIL,3500,NOP@SAS 12/08/2024 07:00PM ET,NOP,15.38
SF,Brice Sensabaugh (36938802),Brice Sensabaugh,36938802,SF/F/UTIL,3500,UTA@SAC 12/08/2024 09:00PM ET,UTA,13.56
C,Steven Adams (36938813),Steven Adams,36938813,C/UTIL,3500,HOU@LAC 12/08/2024 09:00PM ET,HOU,8.38
PG/SG,Gabe Vincent (36938798),Gabe Vincent,36938798,PG/SG/G/UTIL,3500,POR@LAL 12/08/2024 09:30PM ET,LAL,8.40
SG/SF,Rayan Rupert (36938815),Rayan Rupert,36938815,SG/SF/F/G/UTIL,3500,POR@LAL 12/08/2024 09:30PM ET,POR,7.19
PG,Jared Butler (36938823),Jared Butler,36938823,PG/G/UTIL,3400,MEM@WAS 12/08/2024 07:00PM ET,WAS,10.47
SF/PF,Kyle Anderson (36938831),Kyle Anderson,36938831,SF/PF/F/UTIL,3400,MIN@GSW 12/08/2024 08:30PM ET,GSW,15.34
SG/SF,Terance Mann (36938826),Terance Mann,36938826,SG/SF/F/G/UTIL,3400,HOU@LAC 12/08/2024 09:00PM ET,LAC,15.14
PG,Aaron Holiday (36938835),Aaron Holiday,36938835,PG/G/UTIL,3400,HOU@LAC 12/08/2024 09:00PM ET,HOU,7.56
SF,Josh Minott (36938846),Josh Minott,36938846,SF/F/UTIL,3300,MIN@GSW 12/08/2024 08:30PM ET,MIN,5.9
SG/SF,Svi Mykhailiuk (36938838),Svi Mykhailiuk,36938838,SG/SF/F/G/UTIL,3300,UTA@SAC 12/08/2024 09:00PM ET,UTA,12.75
PG/SG,Reed Sheppard (36938853),Reed Sheppard,36938853,PG/SG/G/UTIL,3300,HOU@LAC 12/08/2024 09:00PM ET,HOU,9.14
SF,Max Christie (36938843),Max Christie,36938843,SF/F/UTIL,3300,POR@LAL 12/08/2024 09:30PM ET,LAL,12.61
PF/C,Jabari Walker (36938849),Jabari Walker,36938849,PF/C/F/UTIL,3300,POR@LAL 12/08/2024 09:30PM ET,POR,8.57
C,Jay Huff (36938862),Jay Huff,36938862,C/UTIL,3200,MEM@WAS 12/08/2024 07:00PM ET,MEM,17.62
SF,Gary Payton II (36938866),Gary Payton II,36938866,SF/F/UTIL,3200,MIN@GSW 12/08/2024 08:30PM ET,GSW,11.22
SG/SF,Johnny Juzang (36938857),Johnny Juzang,36938857,SG/SF/F/G/UTIL,3200,UTA@SAC 12/08/2024 09:00PM ET,UTA,12.92
C,Mo Bamba (36938864),Mo Bamba,36938864,C/UTIL,3200,HOU@LAC 12/08/2024 09:00PM ET,LAC,14.68
SF/PF,Jae'Sean Tate (36938869),Jae'Sean Tate,36938869,SF/PF/F/UTIL,3200,HOU@LAC 12/08/2024 09:00PM ET,HOU,5.72
SG/SF,Luke Kennard (36938887),Luke Kennard,36938887,SG/SF/F/G/UTIL,3100,MEM@WAS 12/08/2024 07:00PM ET,MEM,15.96
PG/SG,Moses Moody (36938879),Moses Moody,36938879,PG/SG/G/UTIL,3100,MIN@GSW 12/08/2024 08:30PM ET,GSW,12.80
C,Drew Eubanks (36938873),Drew Eubanks,36938873,C/UTIL,3100,UTA@SAC 12/08/2024 09:00PM ET,UTA,13.07
PF/C,Nicolas Batum (36938875),Nicolas Batum,36938875,PF/C/F/UTIL,3100,HOU@LAC 12/08/2024 09:00PM ET,LAC,11.21
PF/C,Jeff Green (36938892),Jeff Green,36938892,PF/C/F/UTIL,3100,HOU@LAC 12/08/2024 09:00PM ET,HOU,4
SF/PF,Cam Reddish (36938883),Cam Reddish,36938883,SF/PF/F/UTIL,3100,POR@LAL 12/08/2024 09:30PM ET,LAL,9.62
PF/C,Anthony Gill (36938899),Anthony Gill,36938899,PF/C/F/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,WAS,5.19
SG/SF,Johnny Davis (36939016),Johnny Davis,36939016,SG/SF/F/G/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,WAS,6.31
C,Richaun Holmes (36939021),Richaun Holmes,36939021,C/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,WAS,7.08
PF,Patrick Baldwin Jr. (36939023),Patrick Baldwin Jr.,36939023,PF/F/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,WAS,4.64
C,Tristan Vukcevic (36939026),Tristan Vukcevic,36939026,C/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,WAS,0
PG,Yuki Kawamura (36939115),Yuki Kawamura,36939115,PG/G/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,MEM,1.79
C,Colin Castleton (36939118),Colin Castleton,36939118,C/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,MEM,2.04
SG,Cam Spencer (36939120),Cam Spencer,36939120,SG/G/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,MEM,4.5
SG/SF,John Konchar (36939123),John Konchar,36939123,SG/SF/F/G/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,MEM,8.66
PF,Gregory Jackson (36939128),Gregory Jackson,36939128,PF/F/UTIL,3000,MEM@WAS 12/08/2024 07:00PM ET,MEM,0
SG,Gui Santos (36938939),Gui Santos,36938939,SG/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,GSW,2.67
PG,Pat Spencer (36938942),Pat Spencer,36938942,PG/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,GSW,5.68
PG,Reece Beekman (36938945),Reece Beekman,36938945,PG/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,GSW,3.38
C,Quinten Post (36938948),Quinten Post,36938948,C/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,GSW,0
C,Jesse Edwards (36939044),Jesse Edwards,36939044,C/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,0
PF,PJ Dozier (36939046),PJ Dozier,36939046,PF/F/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,3.32
PG,Daishen Nix (36939049),Daishen Nix,36939049,PG/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,2.83
PF/C,Leonard Miller (36939052),Leonard Miller,36939052,PF/C/F/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,0
SG/SF,Terrence Shannon Jr. (36939056),Terrence Shannon Jr.,36939056,SG/SF/F/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,3.04
SG,Jaylen Clark (36939061),Jaylen Clark,36939061,SG/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,0
C,Luka Garza (36939064),Luka Garza,36939064,C/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,5.54
PG,Rob Dillingham (36939066),Rob Dillingham,36939066,PG/G/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,6.75
PF,Joe Ingles (36939069),Joe Ingles,36939069,PF/F/UTIL,3000,MIN@GSW 12/08/2024 08:30PM ET,MIN,2.21
C,Daniel Theis (36938913),Daniel Theis,36938913,C/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,NOP,11.32
PF,Riley Minix (36938988),Riley Minix,36938988,PF/F/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,2.5
PG/SG,Blake Wesley (36938991),Blake Wesley,36938991,PG/SG/G/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,7.67
PF,Harrison Ingram (36938995),Harrison Ingram,36938995,PF/F/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,1.25
SG,Sidy Cissoko (36938998),Sidy Cissoko,36938998,SG/G/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,2.25
PG/SG,David Duke Jr. (36939001),David Duke Jr.,36939001,PG/SG/G/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,6
PF/C,Sandro Mamukelashvili (36939005),Sandro Mamukelashvili,36939005,PF/C/F/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,10.28
PG/SG,Malaki Branham (36939009),Malaki Branham,36939009,PG/SG/G/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,11.26
PG,Tre Jones (36939013),Tre Jones,36939013,PG/G/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,SAS,13.59
C,Trey Jemison (36939102),Trey Jemison,36939102,C/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,NOP,8.56
PG/SG,Antonio Reeves (36939104),Antonio Reeves,36939104,PG/SG/G/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,NOP,8.46
SF,Jamal Cain (36939108),Jamal Cain,36939108,SF/F/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,NOP,11.65
PF/C,Karlo Matkovic (36939111),Karlo Matkovic,36939111,PF/C/F/UTIL,3000,NOP@SAS 12/08/2024 07:00PM ET,NOP,5.3
PG,Isaiah Collier (36938896),Isaiah Collier,36938896,PG/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,12.1
PF/C,Isaac Jones (36938903),Isaac Jones,36938903,PF/C/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,7.55
PF,Jae Crowder (36938907),Jae Crowder,36938907,PF/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,10.15
PF,Micah Potter (36938910),Micah Potter,36938910,PF/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,18.69
PF,Doug McDermott (36938915),Doug McDermott,36938915,PF/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,4.56
C,Alex Len (36938918),Alex Len,36938918,C/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,6.81
SG/SF,Colby Jones (36938920),Colby Jones,36938920,SG/SF/F/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,3.02
PG,Jordan McLaughlin (36938925),Jordan McLaughlin,36938925,PG/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,5.60
C,Orlando Robinson (36938928),Orlando Robinson,36938928,C/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,8.31
PF,Isaiah Crawford (36938930),Isaiah Crawford,36938930,PF/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,0
SG,Mason Jones (36938933),Mason Jones,36938933,SG/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,5.17
PG,Devin Carter (36938936),Devin Carter,36938936,PG/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,SAC,0
SG/SF,David Jones (36939028),David Jones,36939028,SG/SF/F/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,0
C,Oscar Tshiebwe (36939033),Oscar Tshiebwe,36939033,C/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,17.75
SF,Cody Williams (36939035),Cody Williams,36939035,SF/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,9.11
PG,Patty Mills (36939038),Patty Mills,36939038,PG/G/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,8.56
PF,Taylor Hendricks (36939041),Taylor Hendricks,36939041,PF/F/UTIL,3000,UTA@SAC 12/08/2024 09:00PM ET,UTA,18.08
SG,Cam Christie (36938953),Cam Christie,36938953,SG/G/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,LAC,12.75
PF/C,Kai Jones (36938956),Kai Jones,36938956,PF/C/F/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,LAC,6.6
SG,Trentyn Flowers (36938960),Trentyn Flowers,36938960,SG/G/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,LAC,13.5
PF/C,Kobe Brown (36938963),Kobe Brown,36938963,PF/C/F/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,LAC,6.93
PF,P.J. Tucker (36938967),P.J. Tucker,36938967,PF/F/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,LAC,0
PG/SF,Nate Williams (36939072),Nate Williams,36939072,PG/SF/F/G/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,HOU,4.42
SG,Jack McVeigh (36939077),Jack McVeigh,36939077,SG/G/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,HOU,2.83
C,Jock Landale (36939080),Jock Landale,36939080,C/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,HOU,10.68
SF/PF,Cam Whitmore (36939082),Cam Whitmore,36939082,SF/PF/F/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,HOU,8.72
C,N'Faly Dante (36939086),N'Faly Dante,36939086,C/UTIL,3000,HOU@LAC 12/08/2024 09:00PM ET,HOU,0
PF,Maxwell Lewis (36938970),Maxwell Lewis,36938970,PF/F/UTIL,3000,POR@LAL 12/08/2024 09:30PM ET,LAL,1.83
PF/C,Armel Traore (36938973),Armel Traore,36938973,PF/C/F/UTIL,3000,POR@LAL 12/08/2024 09:30PM ET,LAL,5.71
