Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Sam Hauser (36912797),Sam Hauser,36912797,SF/PF/F/UTIL,4800,MIL@BOS 12/06/2024 07:30PM ET,BOS,17.51
SG,Buddy Hield (36912805),Buddy Hield,36912805,SG/G/UTIL,4800,MIN@GSW 12/06/2024 10:00PM ET,GSW,24.12
SG,Stephon Castle (36912794),Stephon Castle,36912794,SG/G/UTIL,4800,SAC@SAS 12/06/2024 08:00PM ET,SAS,22.56
SF/PF,Toumani Camara (36912801),Toumani Camara,36912801,SF/PF/F/UTIL,4800,UTA@POR 12/06/2024 10:00PM ET,POR,22.89
SG/SF,Dalton Knecht (36912808),Dalton Knecht,36912808,SG/SF/F/G/UTIL,4700,LAL@ATL 12/06/2024 07:30PM ET,LAL,19.07
SG/SF,Bogdan Bogdanovic (36912816),Bogdan Bogdanovic,36912816,SG/SF/F/G/UTIL,4700,LAL@ATL 12/06/2024 07:30PM ET,ATL,22.36
PG,T.J. McConnell (36912813),T.J. McConnell,36912813,PG/G/UTIL,4700,IND@CHI 12/06/2024 08:00PM ET,IND,21.89
PG/SG,Dalano Banton (36912821),Dalano Banton,36912821,PG/SG/G/UTIL,4600,UTA@POR 12/06/2024 10:00PM ET,POR,19.84
PG/SG,Lonzo Ball (36912837),Lonzo Ball,36912837,PG/SG/G/UTIL,4500,IND@CHI 12/06/2024 08:00PM ET,CHI,16.38
SF,Jaden McDaniels (36912831),Jaden McDaniels,36912831,SF/F/UTIL,4500,MIN@GSW 12/06/2024 10:00PM ET,MIN,21
SF/PF,Keldon Johnson (36912827),Keldon Johnson,36912827,SF/PF/F/UTIL,4500,SAC@SAS 12/06/2024 08:00PM ET,SAS,24.14
C,Moritz Wagner (36912825),Moritz Wagner,36912825,C/UTIL,4500,ORL@PHI 12/06/2024 07:00PM ET,ORL,23.5
PF,Caleb Martin (36912834),Caleb Martin,36912834,PF/F/UTIL,4500,ORL@PHI 12/06/2024 07:00PM ET,PHI,22
C,Onyeka Okongwu (36912841),Onyeka Okongwu,36912841,C/UTIL,4400,LAL@ATL 12/06/2024 07:30PM ET,ATL,24.61
PG/SG,Donte DiVincenzo (36912846),Donte DiVincenzo,36912846,PG/SG/G/UTIL,4400,MIN@GSW 12/06/2024 10:00PM ET,MIN,21.12
PG/SG,Andrew Nembhard (36912852),Andrew Nembhard,36912852,PG/SG/G/UTIL,4300,IND@CHI 12/06/2024 08:00PM ET,IND,18.56
C,Luke Kornet (36912865),Luke Kornet,36912865,C/UTIL,4200,MIL@BOS 12/06/2024 07:30PM ET,BOS,15.79
C,Kevon Looney (36912867),Kevon Looney,36912867,C/UTIL,4200,MIN@GSW 12/06/2024 10:00PM ET,GSW,19.95
SF,Talen Horton-Tucker (36912890),Talen Horton-Tucker,36912890,SF/F/UTIL,4100,IND@CHI 12/06/2024 08:00PM ET,CHI,13.66
SG/SF,Nickeil Alexander-Walker (36912885),Nickeil Alexander-Walker,36912885,SG/SF/F/G/UTIL,4100,MIN@GSW 12/06/2024 10:00PM ET,MIN,19.62
C,Trayce Jackson-Davis (36912893),Trayce Jackson-Davis,36912893,C/UTIL,4100,MIN@GSW 12/06/2024 10:00PM ET,GSW,18.58
SF/PF,Harrison Barnes (36912869),Harrison Barnes,36912869,SF/PF/F/UTIL,4100,SAC@SAS 12/06/2024 08:00PM ET,SAS,20.34
SG,Kentavious Caldwell-Pope (36912873),Kentavious Caldwell-Pope,36912873,SG/G/UTIL,4100,ORL@PHI 12/06/2024 07:00PM ET,ORL,18.61
C,Neemias Queta (36912905),Neemias Queta,36912905,C/UTIL,4000,MIL@BOS 12/06/2024 07:30PM ET,BOS,16.15
PG/SG,Keon Ellis (36912895),Keon Ellis,36912895,PG/SG/G/UTIL,4000,SAC@SAS 12/06/2024 08:00PM ET,SAC,14.62
C,Charles Bassey (36912903),Charles Bassey,36912903,C/UTIL,4000,SAC@SAS 12/06/2024 08:00PM ET,SAS,10.25
PF/C,Jonathan Isaac (36912899),Jonathan Isaac,36912899,PF/C/F/UTIL,4000,ORL@PHI 12/06/2024 07:00PM ET,ORL,17.49
SF,Zaccharie Risacher (36912911),Zaccharie Risacher,36912911,SF/F/UTIL,3900,LAL@ATL 12/06/2024 07:30PM ET,ATL,21.34
SF/PF,Matas Buzelis (36912918),Matas Buzelis,36912918,SF/PF/F/UTIL,3900,IND@CHI 12/06/2024 08:00PM ET,CHI,10.89
PG/SG,Anthony Black (36912907),Anthony Black,36912907,PG/SG/G/UTIL,3900,ORL@PHI 12/06/2024 07:00PM ET,ORL,20.21
SF/PF,KJ Martin (36912914),KJ Martin,36912914,SF/PF/F/UTIL,3900,ORL@PHI 12/06/2024 07:00PM ET,PHI,12.78
SF/PF,Taurean Prince (36912926),Taurean Prince,36912926,SF/PF/F/UTIL,3800,MIL@BOS 12/06/2024 07:30PM ET,MIL,20.26
SF/PF,Jarace Walker (36912922),Jarace Walker,36912922,SF/PF/F/UTIL,3800,IND@CHI 12/06/2024 08:00PM ET,IND,14.74
PG/SG,Kyle Lowry (36912932),Kyle Lowry,36912932,PG/SG/G/UTIL,3800,ORL@PHI 12/06/2024 07:00PM ET,PHI,16.5
SG/SF,Quenton Jackson (36912936),Quenton Jackson,36912936,SG/SF/F/G/UTIL,3700,IND@CHI 12/06/2024 08:00PM ET,IND,14.27
SG/SF,Lindy Waters III (36912944),Lindy Waters III,36912944,SG/SF/F/G/UTIL,3700,MIN@GSW 12/06/2024 10:00PM ET,GSW,13.02
SF,Brice Sensabaugh (36912941),Brice Sensabaugh,36912941,SF/F/UTIL,3700,UTA@POR 12/06/2024 10:00PM ET,UTA,13.18
SG/SF,Gary Trent Jr. (36912956),Gary Trent Jr.,36912956,SG/SF/F/G/UTIL,3600,MIL@BOS 12/06/2024 07:30PM ET,MIL,15.5
PF/C,Obi Toppin (36912949),Obi Toppin,36912949,PF/C/F/UTIL,3600,IND@CHI 12/06/2024 08:00PM ET,IND,18.92
SF/PF,Kyle Anderson (36912961),Kyle Anderson,36912961,SF/PF/F/UTIL,3600,MIN@GSW 12/06/2024 10:00PM ET,GSW,15.78
SF,Ricky Council IV (36912953),Ricky Council IV,36912953,SF/F/UTIL,3600,ORL@PHI 12/06/2024 07:00PM ET,PHI,8.44
PG/SG,AJ Green (36912972),AJ Green,36912972,PG/SG/G/UTIL,3500,MIL@BOS 12/06/2024 07:30PM ET,MIL,14.61
PF,Julian Phillips (36912976),Julian Phillips,36912976,PF/F/UTIL,3500,IND@CHI 12/06/2024 08:00PM ET,CHI,10.26
SF,Josh Minott (36912965),Josh Minott,36912965,SF/F/UTIL,3500,MIN@GSW 12/06/2024 10:00PM ET,MIN,6.39
PF/C,Jabari Walker (36912968),Jabari Walker,36912968,PF/C/F/UTIL,3500,UTA@POR 12/06/2024 10:00PM ET,POR,8.44
PG/SG,Gabe Vincent (36912979),Gabe Vincent,36912979,PG/SG/G/UTIL,3400,LAL@ATL 12/06/2024 07:30PM ET,LAL,7.52
PF,Torrey Craig (36912983),Torrey Craig,36912983,PF/F/UTIL,3400,IND@CHI 12/06/2024 08:00PM ET,CHI,9.88
SF,Max Christie (36912986),Max Christie,36912986,SF/F/UTIL,3300,LAL@ATL 12/06/2024 07:30PM ET,LAL,12.12
PF,Drew Peterson (36912994),Drew Peterson,36912994,PF/F/UTIL,3300,MIL@BOS 12/06/2024 07:30PM ET,BOS,7.21
SG/SF,Andre Jackson Jr. (36912999),Andre Jackson Jr.,36912999,SG/SF/F/G/UTIL,3300,MIL@BOS 12/06/2024 07:30PM ET,MIL,11.1
C,Jalen Smith (36912989),Jalen Smith,36912989,C/UTIL,3300,IND@CHI 12/06/2024 08:00PM ET,CHI,17.54
SF,Johnny Furphy (36913004),Johnny Furphy,36913004,SF/F/UTIL,3300,IND@CHI 12/06/2024 08:00PM ET,IND,7.15
PF,Jae Crowder (36912991),Jae Crowder,36912991,PF/F/UTIL,3300,SAC@SAS 12/06/2024 08:00PM ET,SAC,10.15
SG/SF,Rayan Rupert (36913007),Rayan Rupert,36913007,SG/SF/F/G/UTIL,3300,UTA@POR 12/06/2024 10:00PM ET,POR,7.20
C,Adem Bona (36912997),Adem Bona,36912997,C/UTIL,3300,ORL@PHI 12/06/2024 07:00PM ET,PHI,4.29
SF/PF,Cam Reddish (36913020),Cam Reddish,36913020,SF/PF/F/UTIL,3200,LAL@ATL 12/06/2024 07:30PM ET,LAL,10
PG,Kobe Bufkin (36913028),Kobe Bufkin,36913028,PG/G/UTIL,3200,LAL@ATL 12/06/2024 07:30PM ET,ATL,11.86
SF,Dalen Terry (36913036),Dalen Terry,36913036,SF/F/UTIL,3200,IND@CHI 12/06/2024 08:00PM ET,CHI,9.27
PG/SG,Moses Moody (36913012),Moses Moody,36913012,PG/SG/G/UTIL,3200,MIN@GSW 12/06/2024 10:00PM ET,GSW,13.20
PF/C,Isaac Jones (36913024),Isaac Jones,36913024,PF/C/F/UTIL,3200,SAC@SAS 12/06/2024 08:00PM ET,SAC,8.17
SG/SF,Johnny Juzang (36913031),Johnny Juzang,36913031,SG/SF/F/G/UTIL,3200,UTA@POR 12/06/2024 10:00PM ET,UTA,12.06
SF/PF,Tristan da Silva (36913016),Tristan da Silva,36913016,SF/PF/F/UTIL,3200,ORL@PHI 12/06/2024 07:00PM ET,ORL,15.99
C,Christian Koloko (36913039),Christian Koloko,36913039,C/UTIL,3100,LAL@ATL 12/06/2024 07:30PM ET,LAL,5.94
SF/PF,Pat Connaughton (36913044),Pat Connaughton,36913044,SF/PF/F/UTIL,3100,MIL@BOS 12/06/2024 07:30PM ET,MIL,12.42
SF,Gary Payton II (36913050),Gary Payton II,36913050,SF/F/UTIL,3100,MIN@GSW 12/06/2024 10:00PM ET,GSW,11.13
PF,Doug McDermott (36913041),Doug McDermott,36913041,PF/F/UTIL,3100,SAC@SAS 12/06/2024 08:00PM ET,SAC,4.62
C,Drew Eubanks (36913048),Drew Eubanks,36913048,C/UTIL,3100,UTA@POR 12/06/2024 10:00PM ET,UTA,12
SG/SF,Garrison Mathews (36913129),Garrison Mathews,36913129,SG/SF/F/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,14.18
PG,Keaton Wallace (36913134),Keaton Wallace,36913134,PG/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,11.79
C,Mouhamed Gueye (36913137),Mouhamed Gueye,36913137,C/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,2
PF/C,Larry Nance Jr. (36913139),Larry Nance Jr.,36913139,PF/C/F/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,15.56
C,Dominick Barlow (36913143),Dominick Barlow,36913143,C/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,0.5
PF,David Roddy (36913145),David Roddy,36913145,PF/F/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,12.83
SG,Vit Krejci (36913148),Vit Krejci,36913148,SG/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,7.22
C,Cody Zeller (36913151),Cody Zeller,36913151,C/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,0
SG,Seth Lundy (36913153),Seth Lundy,36913153,SG/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,ATL,0
PF,Maxwell Lewis (36913281),Maxwell Lewis,36913281,PF/F/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,LAL,1.83
PF/C,Armel Traore (36913284),Armel Traore,36913284,PF/C/F/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,LAL,6
PG,Quincy Olivari (36913288),Quincy Olivari,36913288,PG/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,LAL,0
PG,Jalen Hood-Schifino (36913291),Jalen Hood-Schifino,36913291,PG/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,LAL,4.12
PG,Bronny James (36913294),Bronny James,36913294,PG/G/UTIL,3000,LAL@ATL 12/06/2024 07:30PM ET,LAL,1.71
SF,Anton Watson (36913058),Anton Watson,36913058,SF/F/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,BOS,0
SG/SF,Baylor Scheierman (36913071),Baylor Scheierman,36913071,SG/SF/F/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,BOS,3.55
PF/C,Xavier Tillman (36913076),Xavier Tillman,36913076,PF/C/F/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,BOS,5.33
SG/SF,Jordan Walsh (36913080),Jordan Walsh,36913080,SG/SF/F/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,BOS,4.20
PG,JD Davison (36913085),JD Davison,36913085,PG/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,BOS,1.75
SG/SF,Jaden Springer (36913088),Jaden Springer,36913088,SG/SF/F/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,BOS,3.36
SG,Stanley Umude (36913204),Stanley Umude,36913204,SG/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,1.79
PG,Delon Wright (36913207),Delon Wright,36913207,PG/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,9.51
PG,Ryan Rollins (36913210),Ryan Rollins,36913210,PG/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,7.25
C,Liam Robbins (36913213),Liam Robbins,36913213,C/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,1.75
SG,AJ Johnson (36913215),AJ Johnson,36913215,SG/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,2.1
PF,Tyler Smith (36913218),Tyler Smith,36913218,PF/F/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,3.75
SF,Chris Livingston (36913221),Chris Livingston,36913221,SF/F/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,2.5
PG/SF,Marjon Beauchamp (36913224),Marjon Beauchamp,36913224,PG/SF/F/G/UTIL,3000,MIL@BOS 12/06/2024 07:30PM ET,MIL,2.75
PG/SG,Jevon Carter (36913190),Jevon Carter,36913190,PG/SG/G/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,CHI,3.91
PG,DJ Steward (36913194),DJ Steward,36913194,PG/G/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,CHI,0
SG,Chris Duarte (36913197),Chris Duarte,36913197,SG/G/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,CHI,4.54
C,E.J. Liddell (36913200),E.J. Liddell,36913200,C/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,CHI,5.04
C,Adama Sanogo (36913202),Adama Sanogo,36913202,C/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,CHI,3.17
PF/C,James Johnson (36913339),James Johnson,36913339,PF/C/F/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,IND,3.33
PG,Tristen Newton (36913343),Tristen Newton,36913343,PG/G/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,IND,0.8
PF/C,Enrique Freeman (36913346),Enrique Freeman,36913346,PF/C/F/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,IND,3.52
C,Moses Brown (36913350),Moses Brown,36913350,C/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,IND,5.36
C,James Wiseman (36913354),James Wiseman,36913354,C/UTIL,3000,IND@CHI 12/06/2024 08:00PM ET,IND,7.25
SG,Gui Santos (36913176),Gui Santos,36913176,SG/G/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,GSW,2.67
PG,Pat Spencer (36913179),Pat Spencer,36913179,PG/G/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,GSW,5.62
PG,Reece Beekman (36913182),Reece Beekman,36913182,PG/G/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,GSW,3.38
C,Quinten Post (36913185),Quinten Post,36913185,C/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,GSW,0
C,Jesse Edwards (36913311),Jesse Edwards,36913311,C/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,0
PF,PJ Dozier (36913313),PJ Dozier,36913313,PF/F/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,3.88
PF/C,Leonard Miller (36913319),Leonard Miller,36913319,PF/C/F/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,0
SG/SF,Terrence Shannon Jr. (36913323),Terrence Shannon Jr.,36913323,SG/SF/F/G/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,3.54
SG,Jaylen Clark (36913328),Jaylen Clark,36913328,SG/G/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,0
C,Luka Garza (36913331),Luka Garza,36913331,C/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,5.92
PG,Rob Dillingham (36913333),Rob Dillingham,36913333,PG/G/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,6.75
PF,Joe Ingles (36913336),Joe Ingles,36913336,PF/F/UTIL,3000,MIN@GSW 12/06/2024 10:00PM ET,MIN,2.21
